installment_id,order_id,user_id,merchant_id,installment_number,due_date,paid_date,status,late_days,anchor_date,late_days_final,is_late,signup_date,kyc_level,user_city,account_status,account_age_days,kyc_level_num,account_status_num,user_trust_score,late_payment_rate_90d,avg_late_days_90d,max_late_days_90d,on_time_payment_rate_90d,num_active_plans,repayment_severity_score,load_pressure_score,total_orders_30d,avg_order_amount_30d,max_order_amount_30d,sum_order_amount_30d,spend_pressure_score,currency,dispute_count_90d,refund_count_90d,context_friction_score,checkout_start_30d,checkout_success_30d,checkout_abandon_30d,checkout_abandon_rate_30d,checkout_friction_score,merchant_name,category,city_merchant,merchant_status,merchant_status_num,merchant_dispute_rate_90d,merchant_refund_rate_90d,merchant_risk_score
inst_0004086,order_002301,user_00771,merchant_0096,3,2026-02-18,2026-02-25,late,7.0,2026-02-18,7.0,1,2025-10-10,full,Rabat,active,131,2,1,2.5,0.0,0.0,0.0,1.0,2,0.0,1.0986122886681098,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,Merchant 96,travel,Rabat,active,1,0.09090909090909091,0.045454545454545456,0.2272727272727273
inst_0004087,order_002304,user_00772,merchant_0014,1,2026-01-31,2026-01-30,paid,0.0,2026-01-31,0.0,0,2025-10-13,basic,Casablanca,suspended,110,1,-1,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,2943.0,2943.0,2943.0,5.069773560133238,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 14,electronics,Marrakech,active,1,0.09523809523809523,0.047619047619047616,0.23809523809523808
inst_0004088,order_002304,user_00772,merchant_0014,2,2026-03-02,2026-03-02,paid,0.0,2026-03-02,0.0,0,2025-10-13,basic,Casablanca,suspended,140,1,-1,0.0,0.25,3.0,3.0,0.75,0,1.5454060527839235,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 14,electronics,Marrakech,active,1,0.11764705882352941,0.058823529411764705,0.29411764705882354
inst_0004089,order_002304,user_00772,merchant_0014,3,2026-04-01,2026-04-19,late,18.0,2026-04-01,18.0,1,2025-10-13,basic,Casablanca,suspended,170,1,-1,0.0,0.25,3.0,3.0,0.75,0,1.5454060527839235,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 14,electronics,Marrakech,active,1,0.1,0.1,0.30000000000000004
inst_0004090,order_002305,user_00772,merchant_0024,1,2025-12-28,2025-12-26,paid,0.0,2025-12-28,0.0,0,2025-10-13,basic,Casablanca,suspended,76,1,-1,0.0,,,,,0,0.8,0.0,3,1825.3333333333333,2354.0,5476.0,5.213095348318267,MAD,0,0,0.0,3,1,2,0.6666666666666666,2.431945622001443,Merchant 24,electronics,Rabat,active,1,0.0,0.0,0.0
inst_0004091,order_002305,user_00772,merchant_0024,2,2026-01-27,2026-01-27,paid,0.0,2026-01-27,0.0,0,2025-10-13,basic,Casablanca,suspended,106,1,-1,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,2943.0,2943.0,2943.0,5.069773560133238,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 24,electronics,Rabat,active,1,0.0,0.0,0.0
inst_0004092,order_002305,user_00772,merchant_0024,3,2026-02-26,2026-03-01,late,3.0,2026-02-26,3.0,1,2025-10-13,basic,Casablanca,suspended,136,1,-1,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 24,electronics,Rabat,active,1,0.0,0.0,0.0
inst_0004093,order_002306,user_00773,merchant_0067,1,2026-01-05,2026-01-04,paid,0.0,2026-01-05,0.0,0,2025-11-13,full,Marrakech,active,53,2,1,2.5,,,,,0,0.8,0.0,1,481.0,481.0,481.0,3.984025340654338,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 67,fashion,Rabat,active,1,0.05,0.0,0.1
inst_0004094,order_002306,user_00773,merchant_0067,2,2026-02-04,2026-02-02,paid,0.0,2026-02-04,0.0,0,2025-11-13,full,Marrakech,active,83,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,1,1823.0,1823.0,1823.0,4.782531174604544,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 67,fashion,Rabat,active,1,0.10526315789473684,0.05263157894736842,0.2631578947368421
inst_0004095,order_002306,user_00773,merchant_0067,3,2026-03-06,2026-03-05,paid,0.0,2026-03-06,0.0,0,2025-11-13,full,Marrakech,active,113,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 67,fashion,Rabat,active,1,0.21428571428571427,0.07142857142857142,0.5
inst_0004096,order_002307,user_00773,merchant_0011,1,2026-02-14,2026-02-12,paid,0.0,2026-02-14,0.0,0,2025-11-13,full,Marrakech,active,93,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,1,1823.0,1823.0,1823.0,4.782531174604544,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 11,home,Casablanca,active,1,0.06666666666666667,0.06666666666666667,0.2
inst_0004097,order_002307,user_00773,merchant_0011,2,2026-03-16,2026-03-15,paid,0.0,2026-03-16,0.0,0,2025-11-13,full,Marrakech,active,123,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 11,home,Casablanca,active,1,0.1,0.1,0.30000000000000004
inst_0004098,order_002307,user_00773,merchant_0011,3,2026-04-15,2026-04-14,paid,0.0,2026-04-15,0.0,0,2025-11-13,full,Marrakech,active,153,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 11,home,Casablanca,active,1,0.2,0.0,0.4
inst_0004099,order_002311,user_00774,merchant_0053,1,2025-12-23,2026-01-04,late,12.0,2025-12-23,12.0,1,2025-11-22,basic,Rabat,active,31,1,1,2.0,,,,,0,0.8,0.0,1,1297.0,1297.0,1297.0,4.578406810582399,MAD,1,0,1.0,1,0,1,1.0,2.6931471805599454,Merchant 53,travel,Marrakech,active,1,0.1,0.05,0.25
inst_0004100,order_002311,user_00774,merchant_0053,2,2026-01-22,2026-01-22,paid,0.0,2026-01-22,0.0,0,2025-11-22,basic,Rabat,active,61,1,1,2.0,1.0,12.0,12.0,0.0,0,4.095464550223076,0.0,0,,,,0.0,MAD,1,0,1.0,0,0,0,0.0,0.0,Merchant 53,travel,Marrakech,active,1,0.15,0.1,0.4
inst_0004101,order_002311,user_00774,merchant_0053,3,2026-02-21,2026-02-21,paid,0.0,2026-02-21,0.0,0,2025-11-22,basic,Rabat,active,91,1,1,2.0,0.5,12.0,12.0,0.5,0,2.9454645502230754,0.0,2,2272.5,2979.0,4545.0,5.239252063166914,MAD,1,0,1.0,2,1,1,0.5,1.6931471805599454,Merchant 53,travel,Marrakech,active,1,0.17647058823529413,0.11764705882352941,0.47058823529411764
inst_0004102,order_002317,user_00776,merchant_0046,1,2026-04-03,2026-04-01,paid,0.0,2026-04-03,0.0,0,2025-12-15,full,Marrakech,active,109,2,1,2.5,,,,,0,0.8,0.0,1,766.0,766.0,766.0,4.262750953044331,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 46,fashion,Casablanca,active,1,0.0,0.0,0.0
inst_0004103,order_002317,user_00776,merchant_0046,2,2026-05-03,2026-05-02,paid,0.0,2026-05-03,0.0,0,2025-12-15,full,Marrakech,active,139,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 46,fashion,Casablanca,active,1,0.0,0.0,0.0
inst_0004104,order_002317,user_00776,merchant_0046,3,2026-06-02,2026-06-01,paid,0.0,2026-06-02,0.0,0,2025-12-15,full,Marrakech,active,169,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 46,fashion,Casablanca,active,1,0.0,0.0,0.0
inst_0004105,order_002320,user_00778,merchant_0103,1,2025-10-21,2025-10-19,paid,0.0,2025-10-21,0.0,0,2025-09-20,full,Marrakech,active,31,2,1,2.5,,,,,0,0.8,0.0,1,1081.0,1081.0,1081.0,4.469198747867834,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 103,fashion,Marrakech,active,1,0.0,0.0,0.0
inst_0004106,order_002320,user_00778,merchant_0103,2,2025-11-20,2025-11-19,paid,0.0,2025-11-20,0.0,0,2025-09-20,full,Marrakech,active,61,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,2,3442.0,3721.0,6884.0,5.372654777788561,MAD,0,0,0.0,2,1,1,0.5,1.6931471805599454,Merchant 103,fashion,Marrakech,active,1,0.0,0.0,0.0
inst_0004108,order_002321,user_00778,merchant_0041,1,2025-12-18,2025-12-17,paid,0.0,2025-12-18,0.0,0,2025-09-20,full,Marrakech,active,89,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,3,2482.3333333333335,3163.0,7447.0,5.390273141780483,MAD,0,0,0.0,3,3,0,0.0,0.0,Merchant 41,electronics,Casablanca,active,1,0.0,0.0,0.0
inst_0004109,order_002321,user_00778,merchant_0041,2,2026-01-17,2026-01-15,paid,0.0,2026-01-17,0.0,0,2025-09-20,full,Marrakech,active,119,2,1,2.5,0.0,0.0,0.0,1.0,2,0.0,1.0986122886681098,0,,,,0.0,MAD,1,0,1.0,0,0,0,0.0,0.0,Merchant 41,electronics,Casablanca,active,1,0.0,0.0,0.0
inst_0004110,order_002321,user_00778,merchant_0041,3,2026-02-16,2026-02-16,paid,0.0,2026-02-16,0.0,0,2025-09-20,full,Marrakech,active,149,2,1,2.5,0.0,0.0,0.0,1.0,2,0.0,1.0986122886681098,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,Merchant 41,electronics,Casablanca,active,1,0.0,0.0,0.0
inst_0004112,order_002322,user_00778,merchant_0094,2,2026-02-02,2026-01-31,paid,0.0,2026-02-02,0.0,0,2025-09-20,full,Marrakech,active,135,2,1,2.5,0.0,0.0,0.0,1.0,2,0.0,1.0986122886681098,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,Merchant 94,home,Casablanca,active,1,0.06666666666666667,0.06666666666666667,0.2
inst_0004113,order_002322,user_00778,merchant_0094,3,2026-03-04,2026-03-03,paid,0.0,2026-03-04,0.0,0,2025-09-20,full,Marrakech,active,165,2,1,2.5,0.1111111111111111,14.0,14.0,0.8888888888888888,3,2.151190696327103,1.3862943611198906,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,Merchant 94,home,Casablanca,active,1,0.09090909090909091,0.09090909090909091,0.2727272727272727
inst_0004114,order_002324,user_00778,merchant_0096,1,2025-12-28,2025-12-26,paid,0.0,2025-12-28,0.0,0,2025-09-20,full,Marrakech,active,99,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,2,2142.0,3004.0,4284.0,5.244264623648828,MAD,0,0,0.0,2,2,0,0.0,0.0,Merchant 96,travel,Rabat,active,1,0.0,0.0,0.0
inst_0004115,order_002324,user_00778,merchant_0096,2,2026-01-27,2026-01-25,paid,0.0,2026-01-27,0.0,0,2025-09-20,full,Marrakech,active,129,2,1,2.5,0.0,0.0,0.0,1.0,2,0.0,1.0986122886681098,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,Merchant 96,travel,Rabat,active,1,0.045454545454545456,0.0,0.09090909090909091
inst_0004116,order_002324,user_00778,merchant_0096,3,2026-02-26,2026-03-12,late,14.0,2026-02-26,14.0,1,2025-09-20,full,Marrakech,active,159,2,1,2.5,0.0,0.0,0.0,1.0,2,0.0,1.0986122886681098,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,Merchant 96,travel,Rabat,active,1,0.11764705882352941,0.058823529411764705,0.29411764705882354
inst_0004117,order_002325,user_00779,merchant_0063,1,2025-11-29,2025-11-27,paid,0.0,2025-11-29,0.0,0,2025-09-29,full,Casablanca,active,61,2,1,2.5,,,,,0,0.8,0.0,1,3999.0,3999.0,3999.0,5.2536886562851945,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 63,travel,Marrakech,active,1,0.0,0.0,0.0
inst_0004118,order_002325,user_00779,merchant_0063,2,2025-12-29,2025-12-29,paid,0.0,2025-12-29,0.0,0,2025-09-29,full,Casablanca,active,91,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 63,travel,Marrakech,active,1,0.0,0.0,0.0
inst_0004119,order_002325,user_00779,merchant_0063,3,2026-01-28,2026-01-28,paid,0.0,2026-01-28,0.0,0,2025-09-29,full,Casablanca,active,121,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 63,travel,Marrakech,active,1,0.0,0.0,0.0
inst_0004120,order_002326,user_00780,merchant_0048,1,2025-12-28,2025-12-26,paid,0.0,2025-12-28,0.0,0,2025-11-12,full,Casablanca,active,46,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,2,3216.0,3383.0,6432.0,5.315533147902912,MAD,0,0,0.0,2,2,0,0.0,0.0,Merchant 48,fashion,Marrakech,active,1,0.06666666666666667,0.06666666666666667,0.2
inst_0004121,order_002326,user_00780,merchant_0048,2,2026-01-27,2026-01-25,paid,0.0,2026-01-27,0.0,0,2025-11-12,full,Casablanca,active,76,2,1,2.5,0.16666666666666666,23.0,23.0,0.8333333333333334,1,2.6079710145768953,0.6931471805599453,1,2218.0,2218.0,2218.0,4.900146025983534,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 48,fashion,Marrakech,active,1,0.05555555555555555,0.05555555555555555,0.16666666666666666
inst_0004122,order_002326,user_00780,merchant_0048,3,2026-02-26,2026-03-17,late,19.0,2026-02-26,19.0,1,2025-11-12,full,Casablanca,active,106,2,1,2.5,0.1,23.0,23.0,0.9,0,2.4546376812435624,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 48,fashion,Marrakech,active,1,0.058823529411764705,0.058823529411764705,0.1764705882352941
inst_0004123,order_002327,user_00780,merchant_0051,1,2025-12-17,2025-12-17,paid,0.0,2025-12-17,0.0,0,2025-11-12,full,Casablanca,active,35,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,3,2752.0,3383.0,8256.0,5.430605976883625,MAD,0,0,0.0,3,3,0,0.0,0.0,Merchant 51,home,Rabat,active,1,0.0,0.0,0.0
inst_0004124,order_002327,user_00780,merchant_0051,2,2026-01-16,2026-01-15,paid,0.0,2026-01-16,0.0,0,2025-11-12,full,Casablanca,active,65,2,1,2.5,0.2,23.0,23.0,0.8,1,2.6846376812435624,0.6931471805599453,1,2218.0,2218.0,2218.0,4.900146025983534,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 51,home,Rabat,active,1,0.0,0.0,0.0
inst_0004125,order_002327,user_00780,merchant_0051,3,2026-02-15,2026-02-14,paid,0.0,2026-02-15,0.0,0,2025-11-12,full,Casablanca,active,95,2,1,2.5,0.1111111111111111,23.0,23.0,0.8888888888888888,0,2.480193236799118,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 51,home,Rabat,active,1,0.0,0.0,0.0
inst_0004126,order_002328,user_00780,merchant_0104,1,2025-12-14,2025-12-13,paid,0.0,2025-12-14,0.0,0,2025-11-12,full,Casablanca,active,32,2,1,2.5,,,,,0,0.8,0.0,4,2493.75,3383.0,9975.0,5.519863397409308,MAD,0,0,0.0,4,4,0,0.0,0.0,Merchant 104,electronics,Marrakech,active,1,0.0,0.0,0.0
inst_0004127,order_002328,user_00780,merchant_0104,2,2026-01-13,2026-01-13,paid,0.0,2026-01-13,0.0,0,2025-11-12,full,Casablanca,active,62,2,1,2.5,0.25,23.0,23.0,0.75,1,2.799637681243562,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 104,electronics,Marrakech,active,1,0.0,0.0,0.0
inst_0004128,order_002328,user_00780,merchant_0104,3,2026-02-12,2026-02-10,paid,0.0,2026-02-12,0.0,0,2025-11-12,full,Casablanca,active,92,2,1,2.5,0.125,23.0,23.0,0.875,0,2.512137681243562,0.0,1,2218.0,2218.0,2218.0,4.900146025983534,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 104,electronics,Marrakech,active,1,0.0,0.0,0.0
inst_0004129,order_002329,user_00780,merchant_0062,1,2026-01-07,2026-01-30,late,23.0,2026-01-07,23.0,1,2025-11-12,full,Casablanca,active,56,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,1,3049.0,3049.0,3049.0,5.090996993984852,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 62,electronics,Rabat,active,1,0.04,0.0,0.08
inst_0004130,order_002329,user_00780,merchant_0062,2,2026-02-06,2026-02-05,paid,0.0,2026-02-06,0.0,0,2025-11-12,full,Casablanca,active,86,2,1,2.5,0.14285714285714285,23.0,23.0,0.8571428571428571,0,2.5532091098149907,0.0,1,2218.0,2218.0,2218.0,4.900146025983534,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 62,electronics,Rabat,active,1,0.04,0.0,0.08
inst_0004131,order_002329,user_00780,merchant_0062,3,2026-03-08,2026-03-07,paid,0.0,2026-03-08,0.0,0,2025-11-12,full,Casablanca,active,116,2,1,2.5,0.18181818181818182,21.0,23.0,0.8181818181818182,1,2.5993138109305653,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 62,electronics,Rabat,active,1,0.06666666666666667,0.0,0.13333333333333333
inst_0004132,order_002331,user_00781,merchant_0006,1,2026-01-28,2026-02-06,late,9.0,2026-01-28,9.0,1,2025-10-05,full,Casablanca,suspended,115,2,-1,0.5,0.3333333333333333,6.5,10.0,0.6666666666666666,0,2.253697231497473,0.0,1,3896.0,3896.0,3896.0,5.238036255427204,MAD,0,0,0.0,1,0,1,1.0,2.6931471805599454,Merchant 6,home,Rabat,active,1,0.041666666666666664,0.041666666666666664,0.125
inst_0004133,order_002331,user_00781,merchant_0006,2,2026-02-27,2026-02-27,paid,0.0,2026-02-27,0.0,0,2025-10-05,full,Casablanca,suspended,145,2,-1,0.5,0.4,9.5,10.0,0.6,0,2.575266683141413,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 6,home,Rabat,active,1,0.08,0.08,0.24
inst_0004134,order_002331,user_00781,merchant_0006,3,2026-03-29,2026-04-08,late,10.0,2026-03-29,10.0,1,2025-10-05,full,Casablanca,suspended,175,2,-1,0.5,0.25,9.0,9.0,0.75,0,2.186809565095832,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 6,home,Rabat,active,1,0.13333333333333333,0.13333333333333333,0.4
inst_0004135,order_002333,user_00781,merchant_0022,1,2025-11-23,2025-11-23,paid,0.0,2025-11-23,0.0,0,2025-10-05,full,Casablanca,suspended,49,2,-1,0.5,1.0,3.0,3.0,0.0,0,3.2704060527839234,0.0,1,624.0,624.0,624.0,4.139909862065818,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 22,fashion,Marrakech,active,1,0.0,0.0,0.0
inst_0004136,order_002333,user_00781,merchant_0022,2,2025-12-23,2025-12-23,paid,0.0,2025-12-23,0.0,0,2025-10-05,full,Casablanca,suspended,79,2,-1,0.5,0.6666666666666666,6.5,10.0,0.3333333333333333,0,3.02036389816414,0.0,2,2268.5,2281.0,4537.0,5.079129433720457,MAD,0,0,0.0,2,0,2,1.0,3.09861228866811,Merchant 22,fashion,Marrakech,active,1,0.0,0.0,0.0
inst_0004137,order_002333,user_00781,merchant_0022,3,2026-01-22,2026-01-20,paid,0.0,2026-01-22,0.0,0,2025-10-05,full,Casablanca,suspended,109,2,-1,0.5,0.4,6.5,10.0,0.6,0,2.407030564830807,0.0,1,3896.0,3896.0,3896.0,5.238036255427204,MAD,0,0,0.0,1,0,1,1.0,2.6931471805599454,Merchant 22,fashion,Marrakech,active,1,0.0,0.0,0.0
inst_0004138,order_002334,user_00781,merchant_0087,1,2025-11-08,2025-11-11,late,3.0,2025-11-08,3.0,1,2025-10-05,full,Casablanca,suspended,34,2,-1,0.5,,,,,0,0.8,0.0,2,1773.0,2922.0,3546.0,5.227664374533992,MAD,0,0,0.0,2,2,0,0.0,0.0,Merchant 87,fashion,Casablanca,active,1,0.0,0.0,0.0
inst_0004139,order_002334,user_00781,merchant_0087,2,2025-12-08,2025-12-18,late,10.0,2025-12-08,10.0,1,2025-10-05,full,Casablanca,suspended,64,2,-1,0.5,0.5,3.0,3.0,0.5,0,2.1204060527839235,0.0,1,2256.0,2256.0,2256.0,4.9103339383144995,MAD,0,0,0.0,1,0,1,1.0,2.6931471805599454,Merchant 87,fashion,Casablanca,active,1,0.06666666666666667,0.0,0.13333333333333333
inst_0004140,order_002334,user_00781,merchant_0087,3,2026-01-07,2026-01-06,paid,0.0,2026-01-07,0.0,0,2025-10-05,full,Casablanca,suspended,94,2,-1,0.5,0.5,6.5,10.0,0.5,0,2.6370305648308063,0.0,2,3088.5,3896.0,6177.0,5.40022229867047,MAD,0,0,0.0,2,0,2,1.0,3.09861228866811,Merchant 87,fashion,Casablanca,active,1,0.05263157894736842,0.0,0.10526315789473684
inst_0004141,order_002336,user_00782,merchant_0028,1,2025-12-31,2025-12-31,paid,0.0,2025-12-31,0.0,0,2025-10-05,basic,Casablanca,active,87,1,1,2.0,1.0,18.0,18.0,0.0,1,4.361107285416508,0.6931471805599453,2,1230.5,1623.0,2461.0,4.875033427900218,MAD,0,0,0.0,2,2,0,0.0,0.0,Merchant 28,home,Casablanca,active,1,0.0625,0.0625,0.1875
inst_0004142,order_002336,user_00782,merchant_0028,2,2026-01-30,2026-01-30,paid,0.0,2026-01-30,0.0,0,2025-10-05,basic,Casablanca,active,117,1,1,2.0,0.25,18.0,18.0,0.75,0,2.636107285416508,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 28,home,Casablanca,active,1,0.0625,0.0625,0.1875
inst_0004143,order_002336,user_00782,merchant_0028,3,2026-03-01,2026-03-01,paid,0.0,2026-03-01,0.0,0,2025-10-05,basic,Casablanca,active,147,1,1,2.0,0.2857142857142857,12.5,18.0,0.7142857142857143,2,2.547375495698337,1.0986122886681098,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 28,home,Casablanca,active,1,0.0,0.0,0.0
inst_0004144,order_002337,user_00782,merchant_0019,1,2026-01-18,2026-01-18,paid,0.0,2026-01-18,0.0,0,2025-10-05,basic,Casablanca,active,105,1,1,2.0,0.5,18.0,18.0,0.5,0,3.211107285416508,0.0,1,838.0,838.0,838.0,4.316585296104302,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 19,home,Casablanca,active,1,0.0,0.0,0.0
inst_0004146,order_002337,user_00782,merchant_0019,3,2026-03-19,2026-04-05,late,17.0,2026-03-19,17.0,1,2025-10-05,basic,Casablanca,active,165,1,1,2.0,0.25,12.5,18.0,0.75,1,2.46523263855548,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 19,home,Casablanca,active,1,0.09090909090909091,0.09090909090909091,0.2727272727272727
inst_0004147,order_002338,user_00782,merchant_0065,1,2025-12-27,2026-01-14,late,18.0,2025-12-27,18.0,1,2025-10-05,basic,Casablanca,active,83,1,1,2.0,,,,,0,0.8,0.0,3,1974.0,3461.0,5922.0,5.444278785889649,MAD,0,0,0.0,3,3,0,0.0,0.0,Merchant 65,fashion,Rabat,active,1,0.0,0.0,0.0
inst_0004148,order_002338,user_00782,merchant_0065,2,2026-01-26,2026-01-25,paid,0.0,2026-01-26,0.0,0,2025-10-05,basic,Casablanca,active,113,1,1,2.0,0.3333333333333333,18.0,18.0,0.6666666666666666,0,2.8277739520831746,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 65,fashion,Rabat,active,1,0.0,0.0,0.0
inst_0004149,order_002338,user_00782,merchant_0065,3,2026-02-25,2026-03-04,late,7.0,2026-02-25,7.0,1,2025-10-05,basic,Casablanca,active,143,1,1,2.0,0.16666666666666666,18.0,18.0,0.8333333333333334,1,2.4444406187498413,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 65,fashion,Rabat,active,1,0.0,0.0,0.0
inst_0004150,order_002339,user_00783,merchant_0112,1,2026-01-05,2026-01-05,paid,0.0,2026-01-05,0.0,0,2025-09-26,full,Marrakech,active,101,2,1,2.5,,,,,0,0.8,0.0,1,885.0,885.0,885.0,4.349289042587027,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 112,travel,Rabat,active,1,0.043478260869565216,0.043478260869565216,0.13043478260869565
inst_0004152,order_002339,user_00783,merchant_0112,3,2026-03-06,2026-03-05,paid,0.0,2026-03-06,0.0,0,2025-09-26,full,Marrakech,active,161,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 112,travel,Rabat,active,1,0.0625,0.0625,0.1875
inst_0004153,order_002341,user_00784,merchant_0084,1,2025-12-29,2025-12-28,paid,0.0,2025-12-29,0.0,0,2025-11-18,full,Rabat,suspended,41,2,-1,0.5,,,,,0,0.8,0.0,3,1858.3333333333333,3044.0,5575.0,5.367271452534355,MAD,0,0,0.0,3,3,0,0.0,0.0,Merchant 84,electronics,Rabat,active,1,0.0,0.0,0.0
inst_0004154,order_002341,user_00784,merchant_0084,2,2026-01-28,2026-02-20,late,23.0,2026-01-28,23.0,1,2025-11-18,full,Rabat,suspended,71,2,-1,0.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 84,electronics,Rabat,active,1,0.0,0.0,0.0
inst_0004155,order_002341,user_00784,merchant_0084,3,2026-02-27,2026-02-25,paid,0.0,2026-02-27,0.0,0,2025-11-18,full,Rabat,suspended,101,2,-1,0.5,0.25,23.0,23.0,0.75,0,2.799637681243562,0.0,1,359.0,359.0,359.0,3.8089212910940717,MAD,0,0,0.0,1,0,1,1.0,2.6931471805599454,Merchant 84,electronics,Rabat,active,1,0.0,0.0,0.0
inst_0004156,order_002342,user_00784,merchant_0052,1,2026-01-17,2026-01-15,paid,0.0,2026-01-17,0.0,0,2025-11-18,full,Rabat,suspended,60,2,-1,0.5,0.0,0.0,0.0,1.0,0,0.0,0.0,1,1877.0,1877.0,1877.0,4.800036468084903,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 52,electronics,Marrakech,active,1,0.0,0.0,0.0
inst_0004157,order_002342,user_00784,merchant_0052,2,2026-02-16,2026-02-16,paid,0.0,2026-02-16,0.0,0,2025-11-18,full,Rabat,suspended,90,2,-1,0.5,0.3333333333333333,23.0,23.0,0.6666666666666666,1,2.9913043479102286,0.6931471805599453,1,359.0,359.0,359.0,3.8089212910940717,MAD,0,0,0.0,1,0,1,1.0,2.6931471805599454,Merchant 52,electronics,Marrakech,active,1,0.0,0.0,0.0
inst_0004158,order_002342,user_00784,merchant_0052,3,2026-03-18,2026-03-17,paid,0.0,2026-03-18,0.0,0,2025-11-18,full,Rabat,suspended,120,2,-1,0.5,0.2,23.0,23.0,0.8,0,2.6846376812435624,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 52,electronics,Marrakech,active,1,0.0,0.0,0.0
