payment_id,installment_id,order_id,user_id,merchant_id,payment_date,amount,payment_channel,status
pay_0004546,inst_0004684,order_002638,user_00889,merchant_0028,2026-04-01,678.0,card,success
pay_0004547,inst_0004685,order_002638,user_00889,merchant_0028,2026-04-07,678.0,wallet,success
pay_0004548,inst_0004686,order_002638,user_00889,merchant_0028,2026-05-08,678.0,card,success
pay_0004549,inst_0004687,order_002639,user_00889,merchant_0026,2026-03-05,1119.0,card,success
pay_0004550,inst_0004690,order_002640,user_00889,merchant_0048,2026-02-28,941.0,wallet,success
pay_0004551,inst_0004691,order_002640,user_00889,merchant_0048,2026-03-29,941.0,card,success
pay_0004552,inst_0004692,order_002640,user_00889,merchant_0048,2026-04-29,941.0,card,success
pay_0004553,inst_0004693,order_002644,user_00891,merchant_0001,2026-01-05,261.67,wallet,success
pay_0004554,inst_0004694,order_002644,user_00891,merchant_0001,2026-02-02,261.67,card,success
pay_0004555,inst_0004695,order_002644,user_00891,merchant_0001,2026-03-05,261.67,wallet,success
pay_0004556,inst_0004696,order_002647,user_00892,merchant_0097,2026-02-06,163.0,wallet,success
pay_0004557,inst_0004697,order_002647,user_00892,merchant_0097,2026-03-06,163.0,wallet,success
pay_0004558,inst_0004698,order_002647,user_00892,merchant_0097,2026-04-05,163.0,card,success
pay_0004559,inst_0004699,order_002648,user_00892,merchant_0022,2026-02-07,265.0,card,success
pay_0004560,inst_0004700,order_002648,user_00892,merchant_0022,2026-03-10,265.0,card,success
pay_0004561,inst_0004701,order_002648,user_00892,merchant_0022,2026-04-28,265.0,card,success
pay_0004562,inst_0004702,order_002649,user_00893,merchant_0084,2026-01-08,1065.0,card,success
pay_0004563,inst_0004703,order_002649,user_00893,merchant_0084,2026-02-05,1065.0,card,success
pay_0004564,inst_0004704,order_002649,user_00893,merchant_0084,2026-03-27,1065.0,card,success
pay_0004565,inst_0004705,order_002651,user_00893,merchant_0075,2026-02-09,1020.0,card,success
pay_0004566,inst_0004706,order_002651,user_00893,merchant_0075,2026-03-12,1020.0,card,success
pay_0004567,inst_0004707,order_002651,user_00893,merchant_0075,2026-04-12,1020.0,card,success
pay_0004568,inst_0004708,order_002653,user_00893,merchant_0064,2026-01-30,618.33,card,success
pay_0004569,inst_0004709,order_002653,user_00893,merchant_0064,2026-03-01,618.33,wallet,success
pay_0004570,inst_0004710,order_002653,user_00893,merchant_0064,2026-04-22,618.33,wallet,success
pay_0004571,inst_0004711,order_002654,user_00894,merchant_0077,2026-02-10,418.33,wallet,failed
pay_0004572,inst_0004712,order_002654,user_00894,merchant_0077,2026-03-01,418.33,card,success
pay_0004573,inst_0004713,order_002654,user_00894,merchant_0077,2026-03-31,418.33,card,success
pay_0004574,inst_0004714,order_002655,user_00894,merchant_0089,2025-12-17,333.0,card,success
pay_0004575,inst_0004715,order_002655,user_00894,merchant_0089,2026-01-14,333.0,card,success
pay_0004576,inst_0004716,order_002655,user_00894,merchant_0089,2026-02-13,333.0,wallet,success
pay_0004577,inst_0004717,order_002656,user_00894,merchant_0116,2025-12-11,1237.0,card,success
pay_0004578,inst_0004718,order_002656,user_00894,merchant_0116,2026-01-09,1237.0,card,success
pay_0004579,inst_0004719,order_002656,user_00894,merchant_0116,2026-02-10,1237.0,wallet,success
pay_0004580,inst_0004720,order_002657,user_00895,merchant_0107,2026-01-28,534.33,wallet,success
pay_0004581,inst_0004721,order_002657,user_00895,merchant_0107,2026-03-06,534.33,wallet,success
pay_0004582,inst_0004722,order_002657,user_00895,merchant_0107,2026-03-27,534.33,wallet,success
pay_0004583,inst_0004723,order_002660,user_00896,merchant_0066,2025-11-24,831.33,wallet,success
pay_0004584,inst_0004724,order_002660,user_00896,merchant_0066,2025-12-26,831.33,card,success
pay_0004585,inst_0004725,order_002660,user_00896,merchant_0066,2026-01-25,831.33,card,success
pay_0004586,inst_0004726,order_002662,user_00897,merchant_0091,2026-02-16,380.0,wallet,success
pay_0004587,inst_0004727,order_002662,user_00897,merchant_0091,2026-03-20,380.0,card,success
pay_0004588,inst_0004728,order_002662,user_00897,merchant_0091,2026-04-19,380.0,card,success
pay_0004589,inst_0004729,order_002665,user_00898,merchant_0020,2026-01-14,763.33,card,success
pay_0004590,inst_0004730,order_002665,user_00898,merchant_0020,2026-02-12,763.33,wallet,success
pay_0004591,inst_0004731,order_002665,user_00898,merchant_0020,2026-03-15,763.33,wallet,success
pay_0004592,inst_0004732,order_002666,user_00898,merchant_0042,2026-02-02,332.67,wallet,success
pay_0004593,inst_0004733,order_002666,user_00898,merchant_0042,2026-03-06,332.67,wallet,success
pay_0004594,inst_0004734,order_002666,user_00898,merchant_0042,2026-04-05,332.67,wallet,success
pay_0004595,inst_0004735,order_002667,user_00899,merchant_0067,2025-12-25,990.33,card,success
pay_0004596,inst_0004736,order_002667,user_00899,merchant_0067,2026-01-25,990.33,wallet,success
pay_0004597,inst_0004737,order_002667,user_00899,merchant_0067,2026-03-05,990.33,card,success
pay_0004598,inst_0004738,order_002668,user_00899,merchant_0093,2025-12-04,451.67,wallet,success
pay_0004599,inst_0004739,order_002668,user_00899,merchant_0093,2026-01-02,451.67,card,success
pay_0004600,inst_0004740,order_002668,user_00899,merchant_0093,2026-02-01,451.67,card,success
pay_0004601,inst_0004741,order_002669,user_00900,merchant_0031,2026-03-27,1103.67,wallet,success
pay_0004602,inst_0004742,order_002669,user_00900,merchant_0031,2026-04-27,1103.67,card,failed
pay_0004603,inst_0004743,order_002669,user_00900,merchant_0031,2026-05-28,1103.67,card,success
pay_0004604,inst_0004744,order_002670,user_00900,merchant_0022,2026-01-31,1006.33,wallet,success
pay_0004605,inst_0004745,order_002670,user_00900,merchant_0022,2026-03-01,1006.33,wallet,success
pay_0004606,inst_0004746,order_002670,user_00900,merchant_0022,2026-04-18,1006.33,card,success
pay_0004607,inst_0004747,order_002672,user_00902,merchant_0006,2026-01-27,636.67,card,success
pay_0004608,inst_0004748,order_002672,user_00902,merchant_0006,2026-02-24,636.67,wallet,success
pay_0004609,inst_0004749,order_002672,user_00902,merchant_0006,2026-03-28,636.67,card,success
pay_0004610,inst_0004750,order_002675,user_00902,merchant_0070,2025-12-01,485.0,card,success
pay_0004611,inst_0004751,order_002675,user_00902,merchant_0070,2026-01-02,485.0,card,success
pay_0004612,inst_0004752,order_002675,user_00902,merchant_0070,2026-02-01,485.0,card,success
pay_0004613,inst_0004753,order_002677,user_00903,merchant_0111,2026-01-17,931.0,wallet,success
pay_0004614,inst_0004754,order_002677,user_00903,merchant_0111,2026-01-29,931.0,card,success
pay_0004615,inst_0004755,order_002677,user_00903,merchant_0111,2026-03-01,931.0,wallet,success
pay_0004616,inst_0004758,order_002680,user_00904,merchant_0067,2026-05-16,756.67,wallet,success
pay_0004617,inst_0004759,order_002684,user_00905,merchant_0006,2026-03-07,513.0,wallet,success
pay_0004618,inst_0004760,order_002684,user_00905,merchant_0006,2026-04-04,513.0,card,success
pay_0004619,inst_0004761,order_002684,user_00905,merchant_0006,2026-05-05,513.0,wallet,success
pay_0004620,inst_0004762,order_002690,user_00907,merchant_0065,2026-03-28,853.67,card,success
pay_0004621,inst_0004763,order_002690,user_00907,merchant_0065,2026-04-26,853.67,card,success
pay_0004622,inst_0004764,order_002690,user_00907,merchant_0065,2026-05-26,853.67,card,success
pay_0004623,inst_0004765,order_002691,user_00908,merchant_0026,2026-02-08,101.0,wallet,success
pay_0004624,inst_0004766,order_002691,user_00908,merchant_0026,2026-02-15,101.0,card,success
pay_0004625,inst_0004767,order_002691,user_00908,merchant_0026,2026-03-18,101.0,card,success
pay_0004626,inst_0004768,order_002692,user_00909,merchant_0070,2025-12-03,360.33,card,success
pay_0004627,inst_0004769,order_002692,user_00909,merchant_0070,2026-01-01,360.33,wallet,success
pay_0004628,inst_0004770,order_002692,user_00909,merchant_0070,2026-01-31,360.33,card,success
pay_0004629,inst_0004771,order_002693,user_00909,merchant_0078,2026-02-20,373.33,card,success
pay_0004630,inst_0004772,order_002693,user_00909,merchant_0078,2026-03-22,373.33,card,success
pay_0004631,inst_0004773,order_002693,user_00909,merchant_0078,2026-04-21,373.33,card,failed
pay_0004632,inst_0004774,order_002694,user_00909,merchant_0055,2026-02-13,641.67,wallet,success
pay_0004633,inst_0004775,order_002694,user_00909,merchant_0055,2026-03-15,641.67,card,success
pay_0004634,inst_0004776,order_002694,user_00909,merchant_0055,2026-04-15,641.67,wallet,success
pay_0004635,inst_0004777,order_002695,user_00909,merchant_0029,2026-01-21,655.33,wallet,success
pay_0004636,inst_0004778,order_002695,user_00909,merchant_0029,2026-02-20,655.33,card,success
pay_0004637,inst_0004779,order_002695,user_00909,merchant_0029,2026-03-22,655.33,wallet,success
pay_0004638,inst_0004780,order_002696,user_00910,merchant_0031,2026-01-08,561.67,wallet,success
pay_0004639,inst_0004781,order_002696,user_00910,merchant_0031,2026-02-05,561.67,wallet,success
pay_0004640,inst_0004782,order_002696,user_00910,merchant_0031,2026-03-09,561.67,card,success
pay_0004641,inst_0004783,order_002697,user_00910,merchant_0119,2025-11-10,666.67,wallet,success
pay_0004642,inst_0004784,order_002697,user_00910,merchant_0119,2025-12-10,666.67,wallet,success
pay_0004643,inst_0004785,order_002697,user_00910,merchant_0119,2026-01-10,666.67,wallet,success
pay_0004644,inst_0004786,order_002698,user_00910,merchant_0064,2026-01-03,884.0,card,success
pay_0004645,inst_0004787,order_002698,user_00910,merchant_0064,2026-02-02,884.0,wallet,success
pay_0004646,inst_0004788,order_002698,user_00910,merchant_0064,2026-03-07,884.0,card,success
pay_0004647,inst_0004789,order_002701,user_00912,merchant_0029,2026-02-15,1009.33,card,success
pay_0004648,inst_0004790,order_002701,user_00912,merchant_0029,2026-03-17,1009.33,wallet,success
pay_0004649,inst_0004791,order_002701,user_00912,merchant_0029,2026-04-15,1009.33,wallet,success
pay_0004650,inst_0004792,order_002703,user_00912,merchant_0010,2026-02-12,560.33,wallet,success
pay_0004651,inst_0004793,order_002703,user_00912,merchant_0010,2026-03-15,560.33,card,success
pay_0004652,inst_0004794,order_002703,user_00912,merchant_0010,2026-04-14,560.33,card,success
pay_0004653,inst_0004795,order_002705,user_00914,merchant_0056,2026-01-12,317.67,card,success
pay_0004654,inst_0004796,order_002705,user_00914,merchant_0056,2026-02-13,317.67,card,success
pay_0004655,inst_0004797,order_002705,user_00914,merchant_0056,2026-03-14,317.67,wallet,success
pay_0004656,inst_0004798,order_002706,user_00914,merchant_0091,2025-12-06,1311.33,wallet,success
pay_0004657,inst_0004799,order_002706,user_00914,merchant_0091,2025-12-16,1311.33,card,success
pay_0004658,inst_0004800,order_002706,user_00914,merchant_0091,2026-01-23,1311.33,card,success
pay_0004659,inst_0004801,order_002707,user_00915,merchant_0023,2026-03-27,310.67,wallet,success
pay_0004660,inst_0004802,order_002707,user_00915,merchant_0023,2026-04-24,310.67,wallet,success
pay_0004661,inst_0004803,order_002707,user_00915,merchant_0023,2026-06-19,310.67,card,success
pay_0004662,inst_0004804,order_002708,user_00915,merchant_0083,2026-01-30,1017.67,wallet,success
pay_0004663,inst_0004805,order_002708,user_00915,merchant_0083,2026-02-28,1017.67,card,success
pay_0004664,inst_0004806,order_002708,user_00915,merchant_0083,2026-04-19,1017.67,card,success
pay_0004665,inst_0004807,order_002711,user_00915,merchant_0088,2026-02-09,224.33,wallet,success
pay_0004666,inst_0004808,order_002711,user_00915,merchant_0088,2026-03-13,224.33,card,success
pay_0004667,inst_0004809,order_002711,user_00915,merchant_0088,2026-04-10,224.33,wallet,success
pay_0004668,inst_0004810,order_002716,user_00918,merchant_0064,2026-01-31,227.67,card,success
pay_0004669,inst_0004811,order_002716,user_00918,merchant_0064,2026-03-03,227.67,wallet,success
pay_0004670,inst_0004812,order_002716,user_00918,merchant_0064,2026-04-02,227.67,card,success
pay_0004671,inst_0004813,order_002717,user_00919,merchant_0078,2026-04-07,238.33,wallet,success
pay_0004672,inst_0004814,order_002717,user_00919,merchant_0078,2026-05-07,238.33,card,success
pay_0004673,inst_0004815,order_002717,user_00919,merchant_0078,2026-06-04,238.33,wallet,success
pay_0004674,inst_0004816,order_002718,user_00919,merchant_0046,2026-01-20,175.0,card,success
pay_0004675,inst_0004817,order_002718,user_00919,merchant_0046,2026-02-19,175.0,card,success
pay_0004676,inst_0004818,order_002718,user_00919,merchant_0046,2026-03-19,175.0,card,success
pay_0004677,inst_0004819,order_002720,user_00919,merchant_0086,2026-01-22,459.67,wallet,success
pay_0004678,inst_0004820,order_002720,user_00919,merchant_0086,2026-02-21,459.67,wallet,success
pay_0004679,inst_0004821,order_002720,user_00919,merchant_0086,2026-03-23,459.67,card,success
pay_0004680,inst_0004823,order_002722,user_00920,merchant_0100,2026-03-06,597.0,card,success
pay_0004681,inst_0004824,order_002722,user_00920,merchant_0100,2026-04-06,597.0,card,success
pay_0004682,inst_0004825,order_002723,user_00920,merchant_0050,2026-01-17,559.33,wallet,success
pay_0004683,inst_0004826,order_002723,user_00920,merchant_0050,2026-02-18,559.33,card,failed
pay_0004684,inst_0004827,order_002723,user_00920,merchant_0050,2026-04-02,559.33,wallet,success
pay_0004685,inst_0004828,order_002725,user_00922,merchant_0063,2026-02-03,735.0,wallet,success
pay_0004686,inst_0004829,order_002725,user_00922,merchant_0063,2026-03-05,735.0,card,failed
pay_0004687,inst_0004830,order_002725,user_00922,merchant_0063,2026-04-04,735.0,wallet,success
pay_0004688,inst_0004831,order_002726,user_00922,merchant_0040,2026-02-23,1162.0,card,success
pay_0004689,inst_0004832,order_002726,user_00922,merchant_0040,2026-03-26,1162.0,card,failed
pay_0004690,inst_0004833,order_002726,user_00922,merchant_0040,2026-04-24,1162.0,card,success
pay_0004691,inst_0004834,order_002727,user_00922,merchant_0112,2026-02-05,828.33,wallet,success
pay_0004692,inst_0004835,order_002727,user_00922,merchant_0112,2026-03-06,828.33,card,success
pay_0004693,inst_0004836,order_002727,user_00922,merchant_0112,2026-04-06,828.33,card,success
pay_0004694,inst_0004837,order_002728,user_00922,merchant_0120,2026-02-19,326.0,card,success
pay_0004695,inst_0004838,order_002728,user_00922,merchant_0120,2026-03-22,326.0,card,success
pay_0004696,inst_0004839,order_002728,user_00922,merchant_0120,2026-04-28,326.0,card,success
pay_0004697,inst_0004840,order_002729,user_00923,merchant_0112,2025-11-22,348.67,wallet,success
pay_0004698,inst_0004841,order_002729,user_00923,merchant_0112,2025-12-20,348.67,card,success
pay_0004699,inst_0004842,order_002729,user_00923,merchant_0112,2026-01-20,348.67,wallet,success
pay_0004700,inst_0004843,order_002730,user_00923,merchant_0099,2025-11-10,1275.67,wallet,success
pay_0004701,inst_0004844,order_002730,user_00923,merchant_0099,2025-12-16,1275.67,card,success
pay_0004702,inst_0004845,order_002730,user_00923,merchant_0099,2026-01-15,1275.67,card,success
pay_0004703,inst_0004846,order_002731,user_00923,merchant_0120,2025-12-04,461.33,card,success
pay_0004704,inst_0004847,order_002731,user_00923,merchant_0120,2026-01-02,461.33,wallet,success
pay_0004705,inst_0004848,order_002731,user_00923,merchant_0120,2026-02-02,461.33,card,success
pay_0004706,inst_0004849,order_002733,user_00924,merchant_0046,2026-05-01,935.33,wallet,success
pay_0004707,inst_0004850,order_002733,user_00924,merchant_0046,2026-05-06,935.33,card,failed
pay_0004708,inst_0004851,order_002733,user_00924,merchant_0046,2026-06-05,935.33,card,failed
pay_0004709,inst_0004852,order_002734,user_00925,merchant_0005,2025-12-31,907.0,card,failed
pay_0004710,inst_0004853,order_002734,user_00925,merchant_0005,2026-01-30,907.0,card,success
pay_0004711,inst_0004854,order_002734,user_00925,merchant_0005,2026-03-20,907.0,card,success
pay_0004712,inst_0004855,order_002735,user_00925,merchant_0115,2026-01-11,209.33,wallet,failed
pay_0004713,inst_0004856,order_002735,user_00925,merchant_0115,2026-02-10,209.33,card,success
pay_0004714,inst_0004857,order_002735,user_00925,merchant_0115,2026-04-03,209.33,wallet,success
pay_0004715,inst_0004858,order_002736,user_00925,merchant_0064,2025-12-21,724.67,wallet,success
pay_0004716,inst_0004859,order_002736,user_00925,merchant_0064,2026-01-21,724.67,wallet,success
pay_0004717,inst_0004860,order_002736,user_00925,merchant_0064,2026-02-24,724.67,wallet,success
pay_0004718,inst_0004861,order_002737,user_00926,merchant_0072,2026-02-10,497.67,wallet,success
pay_0004719,inst_0004862,order_002737,user_00926,merchant_0072,2026-03-10,497.67,wallet,success
pay_0004720,inst_0004863,order_002737,user_00926,merchant_0072,2026-04-14,497.67,card,success
pay_0004721,inst_0004864,order_002739,user_00926,merchant_0035,2026-03-05,691.67,wallet,success
pay_0004722,inst_0004865,order_002739,user_00926,merchant_0035,2026-04-03,691.67,card,success
pay_0004723,inst_0004866,order_002739,user_00926,merchant_0035,2026-05-02,691.67,card,success
pay_0004724,inst_0004867,order_002740,user_00926,merchant_0049,2026-01-10,634.67,card,success
pay_0004725,inst_0004868,order_002740,user_00926,merchant_0049,2026-02-10,634.67,wallet,success
pay_0004726,inst_0004869,order_002740,user_00926,merchant_0049,2026-03-13,634.67,wallet,success
pay_0004727,inst_0004870,order_002749,user_00929,merchant_0118,2025-12-17,976.33,card,success
pay_0004728,inst_0004871,order_002749,user_00929,merchant_0118,2026-01-14,976.33,card,success
pay_0004729,inst_0004872,order_002749,user_00929,merchant_0118,2026-02-14,976.33,card,success
pay_0004730,inst_0004873,order_002751,user_00929,merchant_0019,2025-12-09,985.0,card,success
pay_0004731,inst_0004874,order_002751,user_00929,merchant_0019,2026-01-03,985.0,wallet,success
pay_0004732,inst_0004875,order_002751,user_00929,merchant_0019,2026-02-25,985.0,wallet,success
pay_0004733,inst_0004876,order_002752,user_00930,merchant_0026,2026-01-12,939.0,wallet,success
pay_0004734,inst_0004877,order_002752,user_00930,merchant_0026,2026-02-19,939.0,card,success
pay_0004735,inst_0004878,order_002752,user_00930,merchant_0026,2026-03-13,939.0,wallet,success
pay_0004736,inst_0004879,order_002753,user_00931,merchant_0053,2025-12-06,584.67,wallet,success
pay_0004737,inst_0004880,order_002753,user_00931,merchant_0053,2026-01-05,584.67,wallet,success
pay_0004738,inst_0004881,order_002753,user_00931,merchant_0053,2026-02-05,584.67,wallet,success
pay_0004739,inst_0004882,order_002754,user_00931,merchant_0118,2026-02-01,1285.67,card,success
pay_0004740,inst_0004883,order_002754,user_00931,merchant_0118,2026-02-11,1285.67,card,success
pay_0004741,inst_0004884,order_002754,user_00931,merchant_0118,2026-03-23,1285.67,card,success
pay_0004742,inst_0004885,order_002755,user_00931,merchant_0039,2026-01-15,444.67,wallet,success
pay_0004743,inst_0004886,order_002755,user_00931,merchant_0039,2026-02-14,444.67,card,success
pay_0004744,inst_0004887,order_002755,user_00931,merchant_0039,2026-03-16,444.67,wallet,success
pay_0004745,inst_0004888,order_002757,user_00932,merchant_0097,2025-12-01,971.0,wallet,success
pay_0004746,inst_0004889,order_002757,user_00932,merchant_0097,2026-01-02,971.0,card,failed
pay_0004747,inst_0004890,order_002757,user_00932,merchant_0097,2026-02-14,971.0,wallet,success
pay_0004748,inst_0004891,order_002758,user_00933,merchant_0100,2025-12-30,859.33,card,success
pay_0004749,inst_0004892,order_002758,user_00933,merchant_0100,2026-01-28,859.33,card,success
pay_0004750,inst_0004893,order_002758,user_00933,merchant_0100,2026-02-27,859.33,card,success
pay_0004751,inst_0004894,order_002760,user_00934,merchant_0062,2025-10-18,347.33,card,success
pay_0004752,inst_0004895,order_002760,user_00934,merchant_0062,2025-11-17,347.33,card,success
pay_0004753,inst_0004896,order_002760,user_00934,merchant_0062,2025-12-17,347.33,card,success
pay_0004754,inst_0004897,order_002761,user_00934,merchant_0027,2025-12-26,435.33,wallet,success
pay_0004755,inst_0004898,order_002761,user_00934,merchant_0027,2026-01-25,435.33,card,success
pay_0004756,inst_0004899,order_002761,user_00934,merchant_0027,2026-02-23,435.33,wallet,success
pay_0004757,inst_0004900,order_002762,user_00934,merchant_0051,2025-12-21,104.67,card,success
pay_0004758,inst_0004901,order_002762,user_00934,merchant_0051,2026-01-18,104.67,card,failed
pay_0004759,inst_0004902,order_002762,user_00934,merchant_0051,2026-02-18,104.67,card,success
pay_0004760,inst_0004904,order_002763,user_00934,merchant_0113,2026-02-06,978.0,card,success
pay_0004761,inst_0004906,order_002764,user_00935,merchant_0010,2026-02-13,840.0,wallet,success
pay_0004762,inst_0004907,order_002764,user_00935,merchant_0010,2026-03-15,840.0,wallet,success
pay_0004763,inst_0004908,order_002764,user_00935,merchant_0010,2026-04-14,840.0,card,success
pay_0004764,inst_0004909,order_002766,user_00935,merchant_0095,2026-03-16,293.67,card,success
pay_0004765,inst_0004910,order_002766,user_00935,merchant_0095,2026-04-15,293.67,card,success
pay_0004766,inst_0004911,order_002766,user_00935,merchant_0095,2026-05-16,293.67,card,success
pay_0004767,inst_0004912,order_002767,user_00935,merchant_0022,2026-01-29,1206.67,wallet,success
pay_0004768,inst_0004913,order_002767,user_00935,merchant_0022,2026-02-27,1206.67,card,success
pay_0004769,inst_0004914,order_002767,user_00935,merchant_0022,2026-03-29,1206.67,card,success
pay_0004770,inst_0004915,order_002769,user_00936,merchant_0032,2025-12-25,648.0,wallet,success
pay_0004771,inst_0004916,order_002769,user_00936,merchant_0032,2026-01-22,648.0,wallet,success
pay_0004772,inst_0004917,order_002769,user_00936,merchant_0032,2026-03-01,648.0,wallet,success
pay_0004773,inst_0004918,order_002770,user_00936,merchant_0023,2026-01-05,282.67,card,success
pay_0004774,inst_0004919,order_002770,user_00936,merchant_0023,2026-02-04,282.67,card,success
pay_0004775,inst_0004920,order_002770,user_00936,merchant_0023,2026-03-06,282.67,card,success
pay_0004776,inst_0004921,order_002771,user_00936,merchant_0089,2026-01-04,415.33,wallet,success
pay_0004777,inst_0004922,order_002771,user_00936,merchant_0089,2026-02-05,415.33,card,failed
pay_0004778,inst_0004923,order_002771,user_00936,merchant_0089,2026-03-07,415.33,wallet,failed
pay_0004779,inst_0004924,order_002772,user_00936,merchant_0022,2026-01-26,849.0,wallet,success
pay_0004780,inst_0004925,order_002772,user_00936,merchant_0022,2026-02-25,849.0,card,success
pay_0004781,inst_0004926,order_002772,user_00936,merchant_0022,2026-03-25,849.0,card,success
pay_0004782,inst_0004927,order_002773,user_00937,merchant_0085,2026-03-06,872.0,wallet,success
pay_0004783,inst_0004928,order_002773,user_00937,merchant_0085,2026-04-04,872.0,card,success
pay_0004784,inst_0004929,order_002773,user_00937,merchant_0085,2026-05-03,872.0,card,failed
pay_0004785,inst_0004930,order_002774,user_00937,merchant_0041,2026-02-12,769.67,card,success
pay_0004786,inst_0004931,order_002774,user_00937,merchant_0041,2026-03-14,769.67,wallet,success
pay_0004787,inst_0004932,order_002774,user_00937,merchant_0041,2026-04-13,769.67,card,failed
pay_0004788,inst_0004933,order_002775,user_00937,merchant_0078,2026-03-04,1211.0,card,success
pay_0004789,inst_0004934,order_002775,user_00937,merchant_0078,2026-04-05,1211.0,wallet,success
pay_0004790,inst_0004935,order_002775,user_00937,merchant_0078,2026-05-04,1211.0,wallet,success
pay_0004791,inst_0004936,order_002780,user_00939,merchant_0022,2025-12-17,261.0,card,success
pay_0004792,inst_0004937,order_002780,user_00939,merchant_0022,2026-01-15,261.0,card,success
pay_0004793,inst_0004938,order_002780,user_00939,merchant_0022,2026-03-11,261.0,wallet,success
pay_0004794,inst_0004939,order_002781,user_00940,merchant_0056,2026-03-04,129.33,wallet,failed
pay_0004795,inst_0004940,order_002781,user_00940,merchant_0056,2026-04-04,129.33,wallet,success
pay_0004796,inst_0004941,order_002781,user_00940,merchant_0056,2026-05-04,129.33,card,success
pay_0004797,inst_0004942,order_002782,user_00941,merchant_0061,2026-02-05,130.0,card,success
pay_0004798,inst_0004943,order_002782,user_00941,merchant_0061,2026-03-08,130.0,card,success
pay_0004799,inst_0004944,order_002782,user_00941,merchant_0061,2026-04-07,130.0,card,success
pay_0004800,inst_0004945,order_002783,user_00941,merchant_0106,2026-02-21,943.67,card,success
pay_0004801,inst_0004946,order_002783,user_00941,merchant_0106,2026-03-10,943.67,wallet,success
pay_0004802,inst_0004947,order_002783,user_00941,merchant_0106,2026-04-21,943.67,wallet,success
pay_0004803,inst_0004948,order_002784,user_00942,merchant_0019,2026-02-19,744.0,card,success
pay_0004804,inst_0004949,order_002784,user_00942,merchant_0019,2026-03-22,744.0,wallet,success
pay_0004805,inst_0004950,order_002784,user_00942,merchant_0019,2026-04-20,744.0,wallet,success
pay_0004806,inst_0004951,order_002785,user_00942,merchant_0065,2025-12-18,934.67,wallet,failed
pay_0004807,inst_0004952,order_002785,user_00942,merchant_0065,2026-02-10,934.67,wallet,success
pay_0004808,inst_0004953,order_002785,user_00942,merchant_0065,2026-02-15,934.67,card,success
pay_0004809,inst_0004954,order_002786,user_00942,merchant_0035,2026-01-17,835.33,card,success
pay_0004810,inst_0004955,order_002786,user_00942,merchant_0035,2026-02-01,835.33,wallet,success
pay_0004811,inst_0004956,order_002786,user_00942,merchant_0035,2026-03-29,835.33,card,success
pay_0004812,inst_0004957,order_002787,user_00942,merchant_0116,2025-12-08,1037.33,card,success
pay_0004813,inst_0004958,order_002787,user_00942,merchant_0116,2026-01-08,1037.33,wallet,success
pay_0004814,inst_0004959,order_002787,user_00942,merchant_0116,2026-02-08,1037.33,card,success
pay_0004815,inst_0004960,order_002789,user_00943,merchant_0012,2026-02-10,526.67,card,success
pay_0004816,inst_0004961,order_002789,user_00943,merchant_0012,2026-02-26,526.67,wallet,success
pay_0004817,inst_0004962,order_002789,user_00943,merchant_0012,2026-03-28,526.67,card,success
pay_0004818,inst_0004963,order_002790,user_00943,merchant_0057,2026-03-05,771.33,card,success
pay_0004819,inst_0004964,order_002790,user_00943,merchant_0057,2026-03-13,771.33,card,success
pay_0004820,inst_0004965,order_002790,user_00943,merchant_0057,2026-04-09,771.33,wallet,success
pay_0004821,inst_0004966,order_002791,user_00943,merchant_0066,2026-02-25,664.67,wallet,success
pay_0004822,inst_0004967,order_002791,user_00943,merchant_0066,2026-03-26,664.67,card,success
pay_0004823,inst_0004968,order_002791,user_00943,merchant_0066,2026-04-26,664.67,wallet,failed
pay_0004824,inst_0004969,order_002792,user_00944,merchant_0052,2026-01-01,809.67,wallet,failed
pay_0004825,inst_0004970,order_002792,user_00944,merchant_0052,2026-01-29,809.67,wallet,success
pay_0004826,inst_0004972,order_002794,user_00944,merchant_0013,2025-12-05,1304.33,card,success
pay_0004827,inst_0004973,order_002794,user_00944,merchant_0013,2026-01-07,1304.33,card,success
pay_0004828,inst_0004974,order_002794,user_00944,merchant_0013,2026-01-27,1304.33,card,success
pay_0004829,inst_0004975,order_002795,user_00944,merchant_0083,2026-01-11,762.33,wallet,success
pay_0004830,inst_0004976,order_002795,user_00944,merchant_0083,2026-02-10,762.33,wallet,success
pay_0004831,inst_0004977,order_002795,user_00944,merchant_0083,2026-03-13,762.33,card,success
pay_0004832,inst_0004978,order_002796,user_00945,merchant_0056,2026-01-21,578.0,wallet,success
pay_0004833,inst_0004979,order_002796,user_00945,merchant_0056,2026-02-21,578.0,wallet,success
pay_0004834,inst_0004980,order_002796,user_00945,merchant_0056,2026-04-08,578.0,card,success
pay_0004835,inst_0004981,order_002798,user_00947,merchant_0023,2026-03-24,1241.0,wallet,success
pay_0004836,inst_0004982,order_002798,user_00947,merchant_0023,2026-04-25,1241.0,card,success
pay_0004837,inst_0004983,order_002798,user_00947,merchant_0023,2026-06-06,1241.0,wallet,success
pay_0004838,inst_0004984,order_002799,user_00947,merchant_0119,2026-03-15,896.33,wallet,success
pay_0004839,inst_0004985,order_002799,user_00947,merchant_0119,2026-04-13,896.33,wallet,success
pay_0004840,inst_0004986,order_002799,user_00947,merchant_0119,2026-06-03,896.33,card,success
pay_0004841,inst_0004987,order_002801,user_00948,merchant_0048,2026-02-01,131.0,card,success
