installment_id,order_id,user_id,merchant_id,installment_number,due_date,paid_date,status,late_days
inst_0004349,order_002443,user_00821,merchant_0008,2,2026-01-27,2026-02-03,late,7.0
inst_0004350,order_002443,user_00821,merchant_0008,3,2026-02-26,2026-02-26,paid,0.0
inst_0004351,order_002444,user_00821,merchant_0003,1,2026-03-08,2026-03-24,late,16.0
inst_0004352,order_002444,user_00821,merchant_0003,2,2026-04-07,2026-04-06,paid,0.0
inst_0004353,order_002444,user_00821,merchant_0003,3,2026-05-07,2026-05-07,paid,0.0
inst_0004354,order_002445,user_00822,merchant_0116,1,2026-02-13,2026-02-12,paid,0.0
inst_0004355,order_002445,user_00822,merchant_0116,2,2026-03-15,2026-03-13,paid,0.0
inst_0004356,order_002445,user_00822,merchant_0116,3,2026-04-14,,unpaid,
inst_0004357,order_002447,user_00823,merchant_0118,1,2026-01-30,2026-01-28,paid,0.0
inst_0004358,order_002447,user_00823,merchant_0118,2,2026-03-01,2026-02-27,paid,0.0
inst_0004359,order_002447,user_00823,merchant_0118,3,2026-03-31,2026-04-18,late,18.0
inst_0004360,order_002448,user_00823,merchant_0105,1,2026-01-22,2026-02-01,late,10.0
inst_0004361,order_002448,user_00823,merchant_0105,2,2026-02-21,2026-02-19,paid,0.0
inst_0004362,order_002448,user_00823,merchant_0105,3,2026-03-23,2026-03-21,paid,0.0
inst_0004363,order_002449,user_00824,merchant_0005,1,2026-01-23,2026-01-23,paid,0.0
inst_0004364,order_002449,user_00824,merchant_0005,2,2026-02-22,2026-02-21,paid,0.0
inst_0004365,order_002449,user_00824,merchant_0005,3,2026-03-24,,unpaid,
inst_0004366,order_002452,user_00824,merchant_0062,1,2026-01-14,2026-01-13,paid,0.0
inst_0004367,order_002452,user_00824,merchant_0062,2,2026-02-13,2026-02-11,paid,0.0
inst_0004368,order_002452,user_00824,merchant_0062,3,2026-03-15,2026-03-15,paid,0.0
inst_0004369,order_002453,user_00824,merchant_0083,1,2026-01-28,2026-02-11,late,14.0
inst_0004370,order_002453,user_00824,merchant_0083,2,2026-02-27,2026-02-27,paid,0.0
inst_0004371,order_002453,user_00824,merchant_0083,3,2026-03-29,2026-03-27,paid,0.0
inst_0004372,order_002454,user_00825,merchant_0070,1,2026-01-17,2026-01-17,paid,0.0
inst_0004373,order_002454,user_00825,merchant_0070,2,2026-02-16,2026-02-16,paid,0.0
inst_0004374,order_002454,user_00825,merchant_0070,3,2026-03-18,2026-03-16,paid,0.0
inst_0004375,order_002458,user_00825,merchant_0062,1,2026-02-15,2026-02-13,paid,0.0
inst_0004376,order_002458,user_00825,merchant_0062,2,2026-03-17,2026-03-15,paid,0.0
inst_0004377,order_002458,user_00825,merchant_0062,3,2026-04-16,2026-04-14,paid,0.0
inst_0004378,order_002459,user_00826,merchant_0120,1,2026-01-28,2026-01-28,paid,0.0
inst_0004379,order_002459,user_00826,merchant_0120,2,2026-02-27,2026-02-25,paid,0.0
inst_0004380,order_002459,user_00826,merchant_0120,3,2026-03-29,2026-03-29,paid,0.0
inst_0004381,order_002461,user_00828,merchant_0098,1,2025-12-10,2025-12-31,late,21.0
inst_0004382,order_002461,user_00828,merchant_0098,2,2026-01-09,2026-01-09,paid,0.0
inst_0004383,order_002461,user_00828,merchant_0098,3,2026-02-08,2026-02-08,paid,0.0
inst_0004384,order_002462,user_00829,merchant_0104,1,2026-03-04,2026-03-20,late,16.0
inst_0004385,order_002462,user_00829,merchant_0104,2,2026-04-03,2026-04-02,paid,0.0
inst_0004386,order_002462,user_00829,merchant_0104,3,2026-05-03,2026-05-02,paid,0.0
inst_0004387,order_002463,user_00829,merchant_0048,1,2026-02-27,2026-02-27,paid,0.0
inst_0004388,order_002463,user_00829,merchant_0048,2,2026-03-29,2026-03-27,paid,0.0
inst_0004389,order_002463,user_00829,merchant_0048,3,2026-04-28,2026-04-27,paid,0.0
inst_0004390,order_002466,user_00831,merchant_0086,1,2025-11-26,2025-11-25,paid,0.0
inst_0004391,order_002466,user_00831,merchant_0086,2,2025-12-26,,unpaid,
inst_0004392,order_002466,user_00831,merchant_0086,3,2026-01-25,2026-01-23,paid,0.0
inst_0004393,order_002469,user_00831,merchant_0090,1,2025-12-23,2025-12-23,paid,0.0
inst_0004394,order_002469,user_00831,merchant_0090,2,2026-01-22,2026-02-15,late,24.0
inst_0004395,order_002469,user_00831,merchant_0090,3,2026-02-21,2026-03-10,late,17.0
inst_0004396,order_002470,user_00832,merchant_0061,1,2026-02-04,2026-02-04,paid,0.0
inst_0004397,order_002470,user_00832,merchant_0061,2,2026-03-06,2026-03-28,late,22.0
inst_0004398,order_002470,user_00832,merchant_0061,3,2026-04-05,2026-04-05,paid,0.0
inst_0004399,order_002471,user_00832,merchant_0023,1,2026-01-23,2026-01-23,paid,0.0
inst_0004400,order_002471,user_00832,merchant_0023,2,2026-02-22,2026-02-21,paid,0.0
inst_0004401,order_002471,user_00832,merchant_0023,3,2026-03-24,2026-03-24,paid,0.0
inst_0004402,order_002472,user_00833,merchant_0070,1,2026-02-01,,unpaid,
inst_0004403,order_002472,user_00833,merchant_0070,2,2026-03-03,2026-03-02,paid,0.0
inst_0004404,order_002472,user_00833,merchant_0070,3,2026-04-02,,unpaid,
inst_0004405,order_002473,user_00833,merchant_0059,1,2026-01-16,2026-02-09,late,24.0
inst_0004406,order_002473,user_00833,merchant_0059,2,2026-02-15,2026-02-14,paid,0.0
inst_0004407,order_002473,user_00833,merchant_0059,3,2026-03-17,2026-03-15,paid,0.0
inst_0004408,order_002474,user_00834,merchant_0029,1,2025-12-12,2025-12-11,paid,0.0
inst_0004409,order_002474,user_00834,merchant_0029,2,2026-01-11,2026-01-25,late,14.0
inst_0004410,order_002474,user_00834,merchant_0029,3,2026-02-10,,unpaid,
inst_0004411,order_002475,user_00834,merchant_0017,1,2026-01-31,,unpaid,
inst_0004412,order_002475,user_00834,merchant_0017,2,2026-03-02,2026-02-28,paid,0.0
inst_0004413,order_002475,user_00834,merchant_0017,3,2026-04-01,2026-03-31,paid,0.0
inst_0004414,order_002477,user_00835,merchant_0113,1,2026-01-16,2026-01-14,paid,0.0
inst_0004415,order_002477,user_00835,merchant_0113,2,2026-02-15,2026-02-15,paid,0.0
inst_0004416,order_002477,user_00835,merchant_0113,3,2026-03-17,,unpaid,
inst_0004417,order_002479,user_00835,merchant_0066,1,2025-12-12,2026-01-06,late,25.0
inst_0004418,order_002479,user_00835,merchant_0066,2,2026-01-11,2026-01-11,paid,0.0
inst_0004419,order_002479,user_00835,merchant_0066,3,2026-02-10,2026-02-08,paid,0.0
inst_0004420,order_002480,user_00836,merchant_0106,1,2026-01-03,2026-01-01,paid,0.0
inst_0004421,order_002480,user_00836,merchant_0106,2,2026-02-02,2026-02-14,late,12.0
inst_0004422,order_002480,user_00836,merchant_0106,3,2026-03-04,2026-03-04,paid,0.0
inst_0004423,order_002481,user_00836,merchant_0064,1,2025-12-23,2025-12-21,paid,0.0
inst_0004424,order_002481,user_00836,merchant_0064,2,2026-01-22,2026-02-12,late,21.0
inst_0004425,order_002481,user_00836,merchant_0064,3,2026-02-21,2026-02-19,paid,0.0
inst_0004426,order_002482,user_00837,merchant_0034,1,2025-11-18,2025-11-18,paid,0.0
inst_0004427,order_002482,user_00837,merchant_0034,2,2025-12-18,,unpaid,
inst_0004428,order_002482,user_00837,merchant_0034,3,2026-01-17,2026-01-17,paid,0.0
inst_0004429,order_002484,user_00837,merchant_0120,1,2026-02-11,2026-02-10,paid,0.0
inst_0004430,order_002484,user_00837,merchant_0120,2,2026-03-13,2026-03-13,paid,0.0
inst_0004431,order_002484,user_00837,merchant_0120,3,2026-04-12,2026-04-11,paid,0.0
inst_0004432,order_002488,user_00840,merchant_0052,1,2025-12-17,2025-12-17,paid,0.0
inst_0004433,order_002488,user_00840,merchant_0052,2,2026-01-16,2026-01-15,paid,0.0
inst_0004434,order_002488,user_00840,merchant_0052,3,2026-02-15,2026-02-15,paid,0.0
inst_0004435,order_002491,user_00840,merchant_0050,1,2025-12-25,2025-12-24,paid,0.0
inst_0004436,order_002491,user_00840,merchant_0050,2,2026-01-24,2026-01-22,paid,0.0
inst_0004437,order_002491,user_00840,merchant_0050,3,2026-02-23,2026-02-21,paid,0.0
inst_0004438,order_002492,user_00840,merchant_0014,1,2026-01-18,2026-01-18,paid,0.0
inst_0004439,order_002492,user_00840,merchant_0014,2,2026-02-17,2026-03-11,late,22.0
inst_0004440,order_002492,user_00840,merchant_0014,3,2026-03-19,2026-03-19,paid,0.0
inst_0004441,order_002493,user_00841,merchant_0030,1,2026-02-15,2026-02-13,paid,0.0
inst_0004442,order_002493,user_00841,merchant_0030,2,2026-03-17,2026-03-17,paid,0.0
inst_0004443,order_002493,user_00841,merchant_0030,3,2026-04-16,2026-04-15,paid,0.0
inst_0004444,order_002498,user_00843,merchant_0069,1,2026-01-15,2026-01-14,paid,0.0
inst_0004445,order_002498,user_00843,merchant_0069,2,2026-02-14,2026-02-14,paid,0.0
inst_0004446,order_002498,user_00843,merchant_0069,3,2026-03-16,2026-03-14,paid,0.0
inst_0004447,order_002499,user_00844,merchant_0059,1,2026-01-05,2026-01-05,paid,0.0
inst_0004448,order_002499,user_00844,merchant_0059,2,2026-02-04,2026-02-04,paid,0.0
inst_0004449,order_002499,user_00844,merchant_0059,3,2026-03-06,2026-03-04,paid,0.0
inst_0004450,order_002500,user_00844,merchant_0017,1,2026-01-18,2026-01-16,paid,0.0
inst_0004451,order_002500,user_00844,merchant_0017,2,2026-02-17,2026-02-16,paid,0.0
inst_0004452,order_002500,user_00844,merchant_0017,3,2026-03-19,2026-03-18,paid,0.0
inst_0004453,order_002501,user_00844,merchant_0006,1,2026-03-25,2026-03-25,paid,0.0
inst_0004454,order_002501,user_00844,merchant_0006,2,2026-04-24,2026-04-22,paid,0.0
inst_0004455,order_002501,user_00844,merchant_0006,3,2026-05-24,2026-05-24,paid,0.0
inst_0004456,order_002502,user_00844,merchant_0074,1,2026-01-29,2026-01-29,paid,0.0
inst_0004457,order_002502,user_00844,merchant_0074,2,2026-02-28,2026-03-10,late,10.0
inst_0004458,order_002502,user_00844,merchant_0074,3,2026-03-30,2026-03-28,paid,0.0
inst_0004459,order_002503,user_00844,merchant_0050,1,2026-03-13,2026-03-13,paid,0.0
inst_0004460,order_002503,user_00844,merchant_0050,2,2026-04-12,2026-04-11,paid,0.0
inst_0004461,order_002503,user_00844,merchant_0050,3,2026-05-12,2026-05-11,paid,0.0
inst_0004462,order_002504,user_00845,merchant_0019,1,2026-03-02,2026-03-02,paid,0.0
inst_0004463,order_002504,user_00845,merchant_0019,2,2026-04-01,2026-04-07,late,6.0
inst_0004464,order_002504,user_00845,merchant_0019,3,2026-05-01,2026-05-08,late,7.0
inst_0004465,order_002505,user_00845,merchant_0013,1,2026-01-11,2026-01-10,paid,0.0
inst_0004466,order_002505,user_00845,merchant_0013,2,2026-02-10,2026-02-09,paid,0.0
inst_0004467,order_002505,user_00845,merchant_0013,3,2026-03-12,2026-03-12,paid,0.0
inst_0004468,order_002506,user_00846,merchant_0047,1,2026-01-05,2026-01-05,paid,0.0
inst_0004469,order_002506,user_00846,merchant_0047,2,2026-02-04,2026-02-22,late,18.0
inst_0004470,order_002506,user_00846,merchant_0047,3,2026-03-06,2026-03-30,late,24.0
inst_0004471,order_002507,user_00846,merchant_0105,1,2026-03-19,2026-03-18,paid,0.0
inst_0004472,order_002507,user_00846,merchant_0105,2,2026-04-18,2026-04-16,paid,0.0
inst_0004473,order_002507,user_00846,merchant_0105,3,2026-05-18,,unpaid,
inst_0004474,order_002508,user_00846,merchant_0116,1,2026-02-03,2026-02-01,paid,0.0
inst_0004475,order_002508,user_00846,merchant_0116,2,2026-03-05,2026-03-03,paid,0.0
inst_0004476,order_002508,user_00846,merchant_0116,3,2026-04-04,2026-04-02,paid,0.0
inst_0004477,order_002509,user_00847,merchant_0107,1,2026-03-14,2026-03-12,paid,0.0
inst_0004478,order_002509,user_00847,merchant_0107,2,2026-04-13,2026-04-13,paid,0.0
inst_0004479,order_002509,user_00847,merchant_0107,3,2026-05-13,2026-05-11,paid,0.0
inst_0004480,order_002510,user_00848,merchant_0096,1,2026-01-22,2026-02-06,late,15.0
inst_0004481,order_002510,user_00848,merchant_0096,2,2026-02-21,2026-02-19,paid,0.0
inst_0004482,order_002510,user_00848,merchant_0096,3,2026-03-23,2026-03-22,paid,0.0
inst_0004483,order_002511,user_00848,merchant_0074,1,2025-12-13,2025-12-13,paid,0.0
inst_0004484,order_002511,user_00848,merchant_0074,2,2026-01-12,2026-01-11,paid,0.0
inst_0004485,order_002511,user_00848,merchant_0074,3,2026-02-11,2026-02-10,paid,0.0
inst_0004486,order_002514,user_00848,merchant_0089,1,2026-01-16,2026-02-08,late,23.0
inst_0004487,order_002514,user_00848,merchant_0089,2,2026-02-15,2026-02-18,late,3.0
inst_0004488,order_002514,user_00848,merchant_0089,3,2026-03-17,2026-03-15,paid,0.0
inst_0004489,order_002515,user_00849,merchant_0049,1,2026-01-24,2026-01-23,paid,0.0
inst_0004490,order_002515,user_00849,merchant_0049,2,2026-02-23,2026-03-16,late,21.0
inst_0004491,order_002515,user_00849,merchant_0049,3,2026-03-25,2026-03-23,paid,0.0
inst_0004492,order_002517,user_00850,merchant_0029,1,2026-03-06,2026-03-05,paid,0.0
inst_0004493,order_002517,user_00850,merchant_0029,2,2026-04-05,2026-04-28,late,23.0
inst_0004494,order_002517,user_00850,merchant_0029,3,2026-05-05,2026-05-03,paid,0.0
inst_0004495,order_002520,user_00852,merchant_0103,1,2026-01-20,2026-01-19,paid,0.0
inst_0004496,order_002520,user_00852,merchant_0103,2,2026-02-19,2026-02-17,paid,0.0
inst_0004497,order_002520,user_00852,merchant_0103,3,2026-03-21,2026-03-19,paid,0.0
inst_0004498,order_002521,user_00852,merchant_0070,1,2026-02-06,2026-02-22,late,16.0
inst_0004499,order_002521,user_00852,merchant_0070,2,2026-03-08,2026-03-07,paid,0.0
inst_0004500,order_002521,user_00852,merchant_0070,3,2026-04-07,2026-05-02,late,25.0
inst_0004501,order_002522,user_00852,merchant_0075,1,2026-02-22,2026-02-20,paid,0.0
inst_0004502,order_002522,user_00852,merchant_0075,2,2026-03-24,2026-03-22,paid,0.0
inst_0004503,order_002522,user_00852,merchant_0075,3,2026-04-23,2026-04-21,paid,0.0
inst_0004504,order_002523,user_00852,merchant_0064,1,2026-03-21,2026-03-20,paid,0.0
inst_0004505,order_002523,user_00852,merchant_0064,2,2026-04-20,2026-04-19,paid,0.0
inst_0004506,order_002523,user_00852,merchant_0064,3,2026-05-20,2026-05-20,paid,0.0
inst_0004507,order_002524,user_00852,merchant_0050,1,2026-04-04,2026-04-03,paid,0.0
inst_0004508,order_002524,user_00852,merchant_0050,2,2026-05-04,2026-05-03,paid,0.0
inst_0004509,order_002524,user_00852,merchant_0050,3,2026-06-03,2026-06-06,late,3.0
inst_0004510,order_002526,user_00853,merchant_0053,1,2026-01-03,2026-01-02,paid,0.0
inst_0004511,order_002526,user_00853,merchant_0053,2,2026-02-02,2026-02-02,paid,0.0
inst_0004512,order_002526,user_00853,merchant_0053,3,2026-03-04,2026-03-07,late,3.0
inst_0004513,order_002529,user_00855,merchant_0002,1,2025-11-25,2025-11-23,paid,0.0
inst_0004514,order_002529,user_00855,merchant_0002,2,2025-12-25,2025-12-23,paid,0.0
inst_0004515,order_002529,user_00855,merchant_0002,3,2026-01-24,2026-02-14,late,21.0
inst_0004516,order_002530,user_00855,merchant_0082,1,2025-12-22,2025-12-20,paid,0.0
inst_0004517,order_002530,user_00855,merchant_0082,2,2026-01-21,2026-01-21,paid,0.0
inst_0004518,order_002530,user_00855,merchant_0082,3,2026-02-20,2026-02-19,paid,0.0
inst_0004519,order_002531,user_00855,merchant_0029,1,2025-12-14,2025-12-13,paid,0.0
inst_0004520,order_002531,user_00855,merchant_0029,2,2026-01-13,2026-01-11,paid,0.0
inst_0004521,order_002531,user_00855,merchant_0029,3,2026-02-12,2026-02-10,paid,0.0
inst_0004522,order_002532,user_00855,merchant_0021,1,2025-10-30,2025-10-28,paid,0.0
inst_0004523,order_002532,user_00855,merchant_0021,2,2025-11-29,2025-12-22,late,23.0
inst_0004524,order_002532,user_00855,merchant_0021,3,2025-12-29,2025-12-28,paid,0.0
inst_0004525,order_002534,user_00856,merchant_0008,1,2025-12-24,2025-12-22,paid,0.0
inst_0004526,order_002534,user_00856,merchant_0008,2,2026-01-23,,unpaid,
inst_0004527,order_002534,user_00856,merchant_0008,3,2026-02-22,2026-03-07,late,13.0
inst_0004528,order_002535,user_00856,merchant_0047,1,2026-02-22,2026-02-21,paid,0.0
inst_0004529,order_002535,user_00856,merchant_0047,2,2026-03-24,2026-03-24,paid,0.0
inst_0004530,order_002535,user_00856,merchant_0047,3,2026-04-23,2026-04-21,paid,0.0
inst_0004531,order_002536,user_00857,merchant_0103,1,2025-11-13,2025-11-13,paid,0.0
inst_0004532,order_002536,user_00857,merchant_0103,2,2025-12-13,2025-12-12,paid,0.0
inst_0004533,order_002536,user_00857,merchant_0103,3,2026-01-12,2026-01-10,paid,0.0
inst_0004534,order_002537,user_00858,merchant_0077,1,2026-02-16,2026-02-16,paid,0.0
inst_0004535,order_002537,user_00858,merchant_0077,2,2026-03-18,2026-03-16,paid,0.0
inst_0004536,order_002537,user_00858,merchant_0077,3,2026-04-17,2026-04-16,paid,0.0
inst_0004537,order_002538,user_00858,merchant_0012,1,2026-02-10,,unpaid,
inst_0004538,order_002538,user_00858,merchant_0012,2,2026-03-12,2026-03-12,paid,0.0
inst_0004539,order_002538,user_00858,merchant_0012,3,2026-04-11,2026-04-09,paid,0.0
inst_0004540,order_002539,user_00858,merchant_0105,1,2026-02-13,2026-02-13,paid,0.0
inst_0004541,order_002539,user_00858,merchant_0105,2,2026-03-15,2026-03-15,paid,0.0
inst_0004542,order_002539,user_00858,merchant_0105,3,2026-04-14,2026-04-14,paid,0.0
inst_0004543,order_002541,user_00859,merchant_0114,1,2025-12-11,2025-12-09,paid,0.0
inst_0004544,order_002541,user_00859,merchant_0114,2,2026-01-10,2026-01-10,paid,0.0
inst_0004545,order_002541,user_00859,merchant_0114,3,2026-02-09,2026-02-19,late,10.0
inst_0004546,order_002542,user_00859,merchant_0108,1,2026-02-28,2026-02-26,paid,0.0
inst_0004547,order_002542,user_00859,merchant_0108,2,2026-03-30,2026-03-30,paid,0.0
inst_0004548,order_002542,user_00859,merchant_0108,3,2026-04-29,2026-05-20,late,21.0
inst_0004549,order_002543,user_00859,merchant_0062,1,2025-12-25,2025-12-24,paid,0.0
inst_0004550,order_002543,user_00859,merchant_0062,2,2026-01-24,2026-02-01,late,8.0
inst_0004551,order_002543,user_00859,merchant_0062,3,2026-02-23,2026-03-10,late,15.0
inst_0004552,order_002544,user_00860,merchant_0027,1,2026-02-28,2026-02-27,paid,0.0
inst_0004553,order_002544,user_00860,merchant_0027,2,2026-03-30,2026-03-28,paid,0.0
inst_0004554,order_002544,user_00860,merchant_0027,3,2026-04-29,2026-04-27,paid,0.0
inst_0004555,order_002546,user_00860,merchant_0035,1,2026-01-30,,unpaid,
inst_0004556,order_002546,user_00860,merchant_0035,2,2026-03-01,2026-03-21,late,20.0
inst_0004557,order_002546,user_00860,merchant_0035,3,2026-03-31,2026-03-31,paid,0.0
inst_0004558,order_002547,user_00860,merchant_0022,1,2026-01-15,2026-01-13,paid,0.0
inst_0004559,order_002547,user_00860,merchant_0022,2,2026-02-14,2026-02-13,paid,0.0
inst_0004560,order_002547,user_00860,merchant_0022,3,2026-03-16,2026-04-10,late,25.0
inst_0004561,order_002551,user_00862,merchant_0059,1,2025-11-29,2025-11-29,paid,0.0
inst_0004562,order_002551,user_00862,merchant_0059,2,2025-12-29,2025-12-27,paid,0.0
inst_0004563,order_002551,user_00862,merchant_0059,3,2026-01-28,2026-01-28,paid,0.0
inst_0004564,order_002552,user_00862,merchant_0082,1,2026-01-16,2026-01-14,paid,0.0
inst_0004565,order_002552,user_00862,merchant_0082,2,2026-02-15,2026-02-15,paid,0.0
inst_0004566,order_002552,user_00862,merchant_0082,3,2026-03-17,2026-03-17,paid,0.0
inst_0004567,order_002555,user_00863,merchant_0111,1,2026-02-11,2026-02-11,paid,0.0
inst_0004568,order_002555,user_00863,merchant_0111,2,2026-03-13,2026-04-07,late,25.0
inst_0004569,order_002555,user_00863,merchant_0111,3,2026-04-12,2026-04-15,late,3.0
inst_0004570,order_002556,user_00863,merchant_0107,1,2026-01-14,,unpaid,
inst_0004571,order_002556,user_00863,merchant_0107,2,2026-02-13,2026-02-13,paid,0.0
inst_0004572,order_002556,user_00863,merchant_0107,3,2026-03-15,2026-03-13,paid,0.0
inst_0004573,order_002557,user_00864,merchant_0066,1,2026-02-01,2026-02-01,paid,0.0
inst_0004574,order_002557,user_00864,merchant_0066,2,2026-03-03,2026-03-20,late,17.0
inst_0004575,order_002557,user_00864,merchant_0066,3,2026-04-02,2026-04-02,paid,0.0
inst_0004576,order_002558,user_00864,merchant_0085,1,2026-01-15,2026-01-15,paid,0.0
inst_0004577,order_002558,user_00864,merchant_0085,2,2026-02-14,2026-02-12,paid,0.0
inst_0004578,order_002558,user_00864,merchant_0085,3,2026-03-16,2026-03-16,paid,0.0
inst_0004579,order_002559,user_00864,merchant_0003,1,2026-02-22,2026-02-21,paid,0.0
inst_0004580,order_002559,user_00864,merchant_0003,2,2026-03-24,2026-03-24,paid,0.0
inst_0004581,order_002559,user_00864,merchant_0003,3,2026-04-23,2026-05-02,late,9.0
inst_0004582,order_002563,user_00866,merchant_0039,1,2025-12-22,2025-12-22,paid,0.0
inst_0004583,order_002563,user_00866,merchant_0039,2,2026-01-21,2026-01-21,paid,0.0
inst_0004584,order_002563,user_00866,merchant_0039,3,2026-02-20,2026-02-18,paid,0.0
inst_0004585,order_002564,user_00866,merchant_0103,1,2025-12-16,2025-12-15,paid,0.0
inst_0004586,order_002564,user_00866,merchant_0103,2,2026-01-15,2026-01-13,paid,0.0
inst_0004587,order_002564,user_00866,merchant_0103,3,2026-02-14,2026-02-14,paid,0.0
inst_0004588,order_002565,user_00867,merchant_0100,1,2025-12-21,2025-12-19,paid,0.0
inst_0004589,order_002565,user_00867,merchant_0100,2,2026-01-20,2026-01-19,paid,0.0
inst_0004590,order_002565,user_00867,merchant_0100,3,2026-02-19,2026-02-19,paid,0.0
inst_0004591,order_002566,user_00867,merchant_0113,1,2025-12-19,,unpaid,
inst_0004592,order_002566,user_00867,merchant_0113,2,2026-01-18,2026-01-18,paid,0.0
inst_0004593,order_002566,user_00867,merchant_0113,3,2026-02-17,2026-02-17,paid,0.0
inst_0004594,order_002568,user_00867,merchant_0033,1,2026-01-26,2026-01-24,paid,0.0
inst_0004595,order_002568,user_00867,merchant_0033,2,2026-02-25,2026-02-24,paid,0.0
inst_0004596,order_002568,user_00867,merchant_0033,3,2026-03-27,2026-03-26,paid,0.0
inst_0004597,order_002569,user_00867,merchant_0093,1,2026-01-06,2026-01-06,paid,0.0
inst_0004598,order_002569,user_00867,merchant_0093,2,2026-02-05,2026-02-03,paid,0.0
inst_0004599,order_002569,user_00867,merchant_0093,3,2026-03-07,2026-03-06,paid,0.0
inst_0004600,order_002572,user_00868,merchant_0102,1,2025-12-08,2025-12-07,paid,0.0
inst_0004601,order_002572,user_00868,merchant_0102,2,2026-01-07,2026-01-28,late,21.0
inst_0004602,order_002572,user_00868,merchant_0102,3,2026-02-06,2026-02-05,paid,0.0
inst_0004603,order_002575,user_00869,merchant_0028,1,2025-12-28,,unpaid,
inst_0004604,order_002575,user_00869,merchant_0028,2,2026-01-27,2026-01-27,paid,0.0
inst_0004605,order_002575,user_00869,merchant_0028,3,2026-02-26,,unpaid,
inst_0004606,order_002584,user_00872,merchant_0031,1,2025-12-02,2025-12-01,paid,0.0
inst_0004607,order_002584,user_00872,merchant_0031,2,2026-01-01,2025-12-31,paid,0.0
inst_0004608,order_002584,user_00872,merchant_0031,3,2026-01-31,2026-01-31,paid,0.0
inst_0004609,order_002585,user_00872,merchant_0109,1,2025-12-19,2025-12-17,paid,0.0
inst_0004610,order_002585,user_00872,merchant_0109,2,2026-01-18,2026-01-17,paid,0.0
inst_0004611,order_002585,user_00872,merchant_0109,3,2026-02-17,,unpaid,
inst_0004612,order_002586,user_00872,merchant_0003,1,2025-11-06,2025-11-04,paid,0.0
inst_0004613,order_002586,user_00872,merchant_0003,2,2025-12-06,2025-12-05,paid,0.0
inst_0004614,order_002586,user_00872,merchant_0003,3,2026-01-05,2026-01-28,late,23.0
inst_0004615,order_002589,user_00873,merchant_0096,1,2026-02-01,2026-02-24,late,23.0
inst_0004616,order_002589,user_00873,merchant_0096,2,2026-03-03,,unpaid,
inst_0004617,order_002589,user_00873,merchant_0096,3,2026-04-02,2026-03-31,paid,0.0
inst_0004618,order_002591,user_00873,merchant_0089,1,2026-03-03,2026-03-03,paid,0.0
inst_0004619,order_002591,user_00873,merchant_0089,2,2026-04-02,2026-03-31,paid,0.0
inst_0004620,order_002591,user_00873,merchant_0089,3,2026-05-02,2026-05-02,paid,0.0
inst_0004621,order_002592,user_00874,merchant_0101,1,2026-01-30,2026-01-28,paid,0.0
inst_0004622,order_002592,user_00874,merchant_0101,2,2026-03-01,2026-03-20,late,19.0
inst_0004623,order_002592,user_00874,merchant_0101,3,2026-03-31,2026-03-30,paid,0.0
inst_0004624,order_002595,user_00875,merchant_0016,1,2026-03-02,2026-02-28,paid,0.0
inst_0004625,order_002595,user_00875,merchant_0016,2,2026-04-01,2026-03-30,paid,0.0
inst_0004626,order_002595,user_00875,merchant_0016,3,2026-05-01,2026-04-30,paid,0.0
inst_0004627,order_002596,user_00875,merchant_0086,1,2026-03-25,2026-03-23,paid,0.0
inst_0004628,order_002596,user_00875,merchant_0086,2,2026-04-24,2026-04-23,paid,0.0
inst_0004629,order_002596,user_00875,merchant_0086,3,2026-05-24,2026-06-10,late,17.0
inst_0004630,order_002597,user_00875,merchant_0039,1,2026-02-18,2026-02-17,paid,0.0
inst_0004631,order_002597,user_00875,merchant_0039,2,2026-03-20,2026-03-20,paid,0.0
inst_0004632,order_002597,user_00875,merchant_0039,3,2026-04-19,2026-04-19,paid,0.0
inst_0004633,order_002598,user_00875,merchant_0012,1,2026-02-23,2026-02-23,paid,0.0
inst_0004634,order_002598,user_00875,merchant_0012,2,2026-03-25,2026-03-23,paid,0.0
inst_0004635,order_002598,user_00875,merchant_0012,3,2026-04-24,2026-04-24,paid,0.0
inst_0004636,order_002599,user_00876,merchant_0013,1,2026-02-21,2026-02-19,paid,0.0
inst_0004637,order_002599,user_00876,merchant_0013,2,2026-03-23,2026-03-23,paid,0.0
inst_0004638,order_002599,user_00876,merchant_0013,3,2026-04-22,2026-04-20,paid,0.0
inst_0004639,order_002603,user_00877,merchant_0007,1,2026-02-27,2026-02-25,paid,0.0
inst_0004640,order_002603,user_00877,merchant_0007,2,2026-03-29,2026-03-29,paid,0.0
inst_0004641,order_002603,user_00877,merchant_0007,3,2026-04-28,2026-04-26,paid,0.0
inst_0004642,order_002614,user_00881,merchant_0072,1,2025-12-25,2025-12-25,paid,0.0
inst_0004643,order_002614,user_00881,merchant_0072,2,2026-01-24,2026-01-22,paid,0.0
inst_0004644,order_002614,user_00881,merchant_0072,3,2026-02-23,,unpaid,
inst_0004645,order_002615,user_00881,merchant_0032,1,2025-12-13,2025-12-13,paid,0.0
inst_0004646,order_002615,user_00881,merchant_0032,2,2026-01-12,2026-01-11,paid,0.0
inst_0004647,order_002615,user_00881,merchant_0032,3,2026-02-11,2026-03-03,late,20.0
inst_0004648,order_002616,user_00881,merchant_0039,1,2025-11-19,2025-11-17,paid,0.0
inst_0004649,order_002616,user_00881,merchant_0039,2,2025-12-19,2025-12-19,paid,0.0
