order_id,user_id,merchant_id,order_date,amount,currency,installments_count_x,status,signup_date,kyc_level,city,account_status,created_at,updated_at,merchant_name,category,city_merchant,merchant_status,created_at_merchant,updated_at_merchant,installments_count_y,paid_installments,late_installments,unpaid_installments,max_late_days,successful_payments,failed_payments,has_dispute,refund_amount
order_002652,user_00893,merchant_0024,2026-02-09,606,MAD,3,rejected,2025-12-02,basic,Marrakech,active,2025-12-02 11:45:03.427010,2025-12-02 11:45:03.427010,Merchant 24,electronics,Rabat,active,2025-10-22 11:46:47.416889,2025-10-22 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002653,user_00893,merchant_0064,2026-01-01,1855,MAD,3,approved,2025-12-02,basic,Marrakech,active,2025-12-02 11:45:03.427010,2025-12-02 11:45:03.427010,Merchant 64,travel,Casablanca,active,2025-08-07 11:46:47.416889,2025-08-07 11:46:47.416889,3.0,2,1,0,21.0,3,0,0,0.0
order_002654,user_00894,merchant_0077,2025-12-31,1255,MAD,3,approved,2025-10-29,full,Rabat,active,2025-10-29 11:45:03.427010,2025-10-29 11:45:03.427010,Merchant 77,electronics,Casablanca,active,2025-07-30 11:46:47.416889,2025-07-30 11:46:47.416889,3.0,2,1,0,11.0,2,1,0,0.0
order_002655,user_00894,merchant_0089,2025-11-17,999,MAD,3,approved,2025-10-29,full,Rabat,active,2025-10-29 11:45:03.427010,2025-10-29 11:45:03.427010,Merchant 89,fashion,Rabat,active,2025-10-15 11:46:47.416889,2025-10-15 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002656,user_00894,merchant_0116,2025-11-12,3711,MAD,3,approved,2025-10-29,full,Rabat,active,2025-10-29 11:45:03.427010,2025-10-29 11:45:03.427010,Merchant 116,travel,Marrakech,active,2025-11-10 11:46:47.416889,2025-11-10 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002657,user_00895,merchant_0107,2025-12-29,1603,MAD,3,approved,2025-11-09,basic,Casablanca,active,2025-11-09 11:45:03.427010,2025-11-09 11:45:03.427010,Merchant 107,fashion,Casablanca,active,2025-09-19 11:46:47.416889,2025-09-19 11:46:47.416889,3.0,2,1,0,7.0,3,0,0,0.0
order_002658,user_00895,merchant_0073,2025-12-26,797,MAD,3,rejected,2025-11-09,basic,Casablanca,active,2025-11-09 11:45:03.427010,2025-11-09 11:45:03.427010,Merchant 73,fashion,Rabat,blocked,2025-08-11 11:46:47.416889,2025-08-11 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002659,user_00896,merchant_0004,2025-12-03,567,MAD,3,rejected,2025-09-23,full,Marrakech,active,2025-09-23 11:45:03.427010,2025-09-23 11:45:03.427010,Merchant 4,travel,Marrakech,blocked,2025-07-22 11:46:47.416889,2025-07-22 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002660,user_00896,merchant_0066,2025-10-27,2494,MAD,3,approved,2025-09-23,full,Marrakech,active,2025-09-23 11:45:03.427010,2025-09-23 11:45:03.427010,Merchant 66,fashion,Rabat,active,2025-09-07 11:46:47.416889,2025-09-07 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002661,user_00896,merchant_0073,2025-12-06,3557,MAD,3,rejected,2025-09-23,full,Marrakech,active,2025-09-23 11:45:03.427010,2025-09-23 11:45:03.427010,Merchant 73,fashion,Rabat,blocked,2025-08-11 11:46:47.416889,2025-08-11 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002662,user_00897,merchant_0091,2026-01-19,1140,MAD,3,approved,2025-11-17,full,Casablanca,active,2025-11-17 11:45:03.427010,2025-11-17 11:45:03.427010,Merchant 91,travel,Casablanca,active,2025-08-12 11:46:47.416889,2025-08-12 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002663,user_00897,merchant_0094,2025-11-29,3891,MAD,3,rejected,2025-11-17,full,Casablanca,active,2025-11-17 11:45:03.427010,2025-11-17 11:45:03.427010,Merchant 94,home,Casablanca,active,2025-09-30 11:46:47.416889,2025-09-30 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002664,user_00898,merchant_0102,2025-12-17,945,MAD,3,rejected,2025-12-04,full,Marrakech,active,2025-12-04 11:45:03.427010,2025-12-04 11:45:03.427010,Merchant 102,electronics,Casablanca,active,2025-09-15 11:46:47.416889,2025-09-15 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002665,user_00898,merchant_0020,2025-12-15,2290,MAD,3,approved,2025-12-04,full,Marrakech,active,2025-12-04 11:45:03.427010,2025-12-04 11:45:03.427010,Merchant 20,electronics,Casablanca,active,2025-09-23 11:46:47.416889,2025-09-23 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002666,user_00898,merchant_0042,2026-01-05,998,MAD,3,approved,2025-12-04,full,Marrakech,active,2025-12-04 11:45:03.427010,2025-12-04 11:45:03.427010,Merchant 42,home,Rabat,active,2025-10-31 11:46:47.416889,2025-10-31 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002667,user_00899,merchant_0067,2025-11-26,2971,MAD,3,approved,2025-10-02,full,Casablanca,active,2025-10-02 11:45:03.427010,2025-10-02 11:45:03.427010,Merchant 67,fashion,Rabat,active,2025-10-16 11:46:47.416889,2025-10-16 11:46:47.416889,3.0,2,1,0,9.0,3,0,0,0.0
order_002668,user_00899,merchant_0093,2025-11-04,1355,MAD,3,approved,2025-10-02,full,Casablanca,active,2025-10-02 11:45:03.427010,2025-10-02 11:45:03.427010,Merchant 93,home,Rabat,active,2025-08-03 11:46:47.416889,2025-08-03 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002669,user_00900,merchant_0031,2026-02-27,3311,MAD,3,approved,2025-12-08,basic,Casablanca,active,2025-12-08 11:45:03.427010,2025-12-08 11:45:03.427010,Merchant 31,home,Marrakech,active,2025-10-07 11:46:47.416889,2025-10-07 11:46:47.416889,3.0,3,0,0,0.0,2,1,0,0.0
order_002670,user_00900,merchant_0022,2026-01-01,3019,MAD,3,approved,2025-12-08,basic,Casablanca,active,2025-12-08 11:45:03.427010,2025-12-08 11:45:03.427010,Merchant 22,fashion,Marrakech,active,2025-10-09 11:46:47.416889,2025-10-09 11:46:47.416889,3.0,2,1,0,17.0,3,0,0,0.0
order_002671,user_00901,merchant_0078,2026-01-04,3359,MAD,3,rejected,2025-12-13,full,Rabat,active,2025-12-13 11:45:03.427010,2025-12-13 11:45:03.427010,Merchant 78,fashion,Casablanca,active,2025-10-27 11:46:47.416889,2025-10-27 11:46:47.416889,,0,0,0,0.0,0,0,1,1827.18
order_002672,user_00902,merchant_0006,2025-12-28,1910,MAD,3,approved,2025-10-24,basic,Marrakech,active,2025-10-24 11:45:03.427010,2025-10-24 11:45:03.427010,Merchant 6,home,Rabat,active,2025-08-18 11:46:47.416889,2025-08-18 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002673,user_00902,merchant_0060,2025-11-05,450,MAD,3,rejected,2025-10-24,basic,Marrakech,active,2025-10-24 11:45:03.427010,2025-10-24 11:45:03.427010,Merchant 60,fashion,Rabat,closed,2025-07-27 11:46:47.416889,2025-07-27 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002674,user_00902,merchant_0057,2025-12-09,2102,MAD,3,rejected,2025-10-24,basic,Marrakech,active,2025-10-24 11:45:03.427010,2025-10-24 11:45:03.427010,Merchant 57,travel,Casablanca,active,2025-08-06 11:46:47.416889,2025-08-06 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002675,user_00902,merchant_0070,2025-11-03,1455,MAD,3,approved,2025-10-24,basic,Marrakech,active,2025-10-24 11:45:03.427010,2025-10-24 11:45:03.427010,Merchant 70,electronics,Marrakech,active,2025-10-21 11:46:47.416889,2025-10-21 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002676,user_00902,merchant_0038,2026-01-02,1291,MAD,3,rejected,2025-10-24,basic,Marrakech,active,2025-10-24 11:45:03.427010,2025-10-24 11:45:03.427010,Merchant 38,travel,Marrakech,closed,2025-08-17 11:46:47.416889,2025-08-17 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002677,user_00903,merchant_0111,2025-12-02,2793,MAD,3,approved,2025-09-17,full,Rabat,active,2025-09-17 11:45:03.427010,2025-09-17 11:45:03.427010,Merchant 111,travel,Rabat,active,2025-10-27 11:46:47.416889,2025-10-27 11:46:47.416889,3.0,2,1,0,16.0,3,0,0,0.0
order_002678,user_00903,merchant_0092,2025-12-12,633,MAD,3,rejected,2025-09-17,full,Rabat,active,2025-09-17 11:45:03.427010,2025-09-17 11:45:03.427010,Merchant 92,electronics,Marrakech,closed,2025-07-20 11:46:47.416889,2025-07-20 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002679,user_00903,merchant_0044,2025-12-06,3326,MAD,3,rejected,2025-09-17,full,Rabat,active,2025-09-17 11:45:03.427010,2025-09-17 11:45:03.427010,Merchant 44,travel,Rabat,active,2025-10-06 11:46:47.416889,2025-10-06 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002680,user_00904,merchant_0067,2026-02-16,2270,MAD,3,approved,2025-11-24,full,Marrakech,active,2025-11-24 11:45:03.427010,2025-11-24 11:45:03.427010,Merchant 67,fashion,Rabat,active,2025-10-16 11:46:47.416889,2025-10-16 11:46:47.416889,3.0,1,0,2,0.0,1,0,0,0.0
order_002681,user_00904,merchant_0041,2026-02-21,2564,MAD,3,rejected,2025-11-24,full,Marrakech,active,2025-11-24 11:45:03.427010,2025-11-24 11:45:03.427010,Merchant 41,electronics,Casablanca,active,2025-08-16 11:46:47.416889,2025-08-16 11:46:47.416889,,0,0,0,0.0,0,0,1,1973.46
order_002682,user_00904,merchant_0023,2026-01-15,3048,MAD,3,rejected,2025-11-24,full,Marrakech,active,2025-11-24 11:45:03.427010,2025-11-24 11:45:03.427010,Merchant 23,electronics,Rabat,active,2025-08-01 11:46:47.416889,2025-08-01 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002683,user_00904,merchant_0054,2025-12-21,468,MAD,3,rejected,2025-11-24,full,Marrakech,active,2025-11-24 11:45:03.427010,2025-11-24 11:45:03.427010,Merchant 54,fashion,Casablanca,closed,2025-08-07 11:46:47.416889,2025-08-07 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002684,user_00905,merchant_0006,2026-02-05,1539,MAD,3,approved,2025-11-07,full,Rabat,suspended,2025-11-07 11:45:03.427010,2025-11-07 11:45:03.427010,Merchant 6,home,Rabat,active,2025-08-18 11:46:47.416889,2025-08-18 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002685,user_00906,merchant_0088,2025-12-17,1906,MAD,3,rejected,2025-11-09,full,Casablanca,closed,2025-11-09 11:45:03.427010,2025-11-09 11:45:03.427010,Merchant 88,fashion,Marrakech,active,2025-07-22 11:46:47.416889,2025-07-22 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002686,user_00906,merchant_0105,2025-12-21,395,MAD,3,rejected,2025-11-09,full,Casablanca,closed,2025-11-09 11:45:03.427010,2025-11-09 11:45:03.427010,Merchant 105,travel,Rabat,active,2025-10-14 11:46:47.416889,2025-10-14 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002687,user_00906,merchant_0024,2026-01-07,303,MAD,3,rejected,2025-11-09,full,Casablanca,closed,2025-11-09 11:45:03.427010,2025-11-09 11:45:03.427010,Merchant 24,electronics,Rabat,active,2025-10-22 11:46:47.416889,2025-10-22 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002688,user_00906,merchant_0049,2025-11-10,3054,MAD,3,rejected,2025-11-09,full,Casablanca,closed,2025-11-09 11:45:03.427010,2025-11-09 11:45:03.427010,Merchant 49,home,Casablanca,active,2025-11-12 11:46:47.416889,2025-11-12 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002689,user_00906,merchant_0044,2026-01-09,3683,MAD,3,rejected,2025-11-09,full,Casablanca,closed,2025-11-09 11:45:03.427010,2025-11-09 11:45:03.427010,Merchant 44,travel,Rabat,active,2025-10-06 11:46:47.416889,2025-10-06 11:46:47.416889,,0,0,0,0.0,0,0,1,1181.67
order_002690,user_00907,merchant_0065,2026-02-26,2561,MAD,3,approved,2025-12-02,basic,Casablanca,suspended,2025-12-02 11:45:03.427010,2025-12-02 11:45:03.427010,Merchant 65,fashion,Rabat,active,2025-10-03 11:46:47.416889,2025-10-03 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002691,user_00908,merchant_0026,2025-12-19,303,MAD,3,approved,2025-11-05,full,Rabat,active,2025-11-05 11:45:03.427010,2025-11-05 11:45:03.427010,Merchant 26,travel,Rabat,active,2025-11-10 11:46:47.416889,2025-11-10 11:46:47.416889,3.0,2,1,0,21.0,3,0,0,0.0
order_002692,user_00909,merchant_0070,2025-11-04,1081,MAD,3,approved,2025-10-26,full,Casablanca,active,2025-10-26 11:45:03.427010,2025-10-26 11:45:03.427010,Merchant 70,electronics,Marrakech,active,2025-10-21 11:46:47.416889,2025-10-21 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002693,user_00909,merchant_0078,2026-01-21,1120,MAD,3,approved,2025-10-26,full,Casablanca,active,2025-10-26 11:45:03.427010,2025-10-26 11:45:03.427010,Merchant 78,fashion,Casablanca,active,2025-10-27 11:46:47.416889,2025-10-27 11:46:47.416889,3.0,2,0,1,0.0,2,1,0,0.0
order_002694,user_00909,merchant_0055,2026-01-16,1925,MAD,3,approved,2025-10-26,full,Casablanca,active,2025-10-26 11:45:03.427010,2025-10-26 11:45:03.427010,Merchant 55,travel,Marrakech,active,2025-07-20 11:46:47.416889,2025-07-20 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002695,user_00909,merchant_0029,2025-12-24,1966,MAD,3,approved,2025-10-26,full,Casablanca,active,2025-10-26 11:45:03.427010,2025-10-26 11:45:03.427010,Merchant 29,electronics,Rabat,active,2025-08-15 11:46:47.416889,2025-08-15 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002696,user_00910,merchant_0031,2025-12-09,1685,MAD,3,approved,2025-09-21,full,Marrakech,active,2025-09-21 11:45:03.427010,2025-09-21 11:45:03.427010,Merchant 31,home,Marrakech,active,2025-10-07 11:46:47.416889,2025-10-07 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002697,user_00910,merchant_0119,2025-10-13,2000,MAD,3,approved,2025-09-21,full,Marrakech,active,2025-09-21 11:45:03.427010,2025-09-21 11:45:03.427010,Merchant 119,fashion,Rabat,active,2025-09-27 11:46:47.416889,2025-09-27 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002698,user_00910,merchant_0064,2025-12-04,2652,MAD,3,approved,2025-09-21,full,Marrakech,active,2025-09-21 11:45:03.427010,2025-09-21 11:45:03.427010,Merchant 64,travel,Casablanca,active,2025-08-07 11:46:47.416889,2025-08-07 11:46:47.416889,3.0,2,1,0,3.0,3,0,0,0.0
order_002699,user_00911,merchant_0111,2025-12-09,2414,MAD,3,rejected,2025-10-24,basic,Rabat,closed,2025-10-24 11:45:03.427010,2025-10-24 11:45:03.427010,Merchant 111,travel,Rabat,active,2025-10-27 11:46:47.416889,2025-10-27 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002700,user_00911,merchant_0027,2025-12-28,3667,MAD,3,rejected,2025-10-24,basic,Rabat,closed,2025-10-24 11:45:03.427010,2025-10-24 11:45:03.427010,Merchant 27,electronics,Casablanca,active,2025-10-12 11:46:47.416889,2025-10-12 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002701,user_00912,merchant_0029,2026-01-17,3028,MAD,3,approved,2025-10-22,full,Marrakech,active,2025-10-22 11:45:03.427010,2025-10-22 11:45:03.427010,Merchant 29,electronics,Rabat,active,2025-08-15 11:46:47.416889,2025-08-15 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002702,user_00912,merchant_0037,2026-01-18,2295,MAD,3,rejected,2025-10-22,full,Marrakech,active,2025-10-22 11:45:03.427010,2025-10-22 11:45:03.427010,Merchant 37,travel,Marrakech,closed,2025-07-20 11:46:47.416889,2025-07-20 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002703,user_00912,merchant_0010,2026-01-14,1681,MAD,3,approved,2025-10-22,full,Marrakech,active,2025-10-22 11:45:03.427010,2025-10-22 11:45:03.427010,Merchant 10,travel,Casablanca,active,2025-08-30 11:46:47.416889,2025-08-30 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002704,user_00913,merchant_0094,2026-01-23,1673,MAD,3,rejected,2025-10-31,full,Marrakech,active,2025-10-31 11:45:03.427010,2025-10-31 11:45:03.427010,Merchant 94,home,Casablanca,active,2025-09-30 11:46:47.416889,2025-09-30 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002705,user_00914,merchant_0056,2025-12-15,953,MAD,3,approved,2025-09-30,full,Rabat,active,2025-09-30 11:45:03.427010,2025-09-30 11:45:03.427010,Merchant 56,home,Marrakech,active,2025-10-02 11:46:47.416889,2025-10-02 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002706,user_00914,merchant_0091,2025-10-19,3934,MAD,3,approved,2025-09-30,full,Rabat,active,2025-09-30 11:45:03.427010,2025-09-30 11:45:03.427010,Merchant 91,travel,Casablanca,active,2025-08-12 11:46:47.416889,2025-08-12 11:46:47.416889,3.0,1,2,0,18.0,3,0,0,0.0
order_002707,user_00915,merchant_0023,2026-02-25,932,MAD,3,approved,2025-12-13,full,Marrakech,suspended,2025-12-13 11:45:03.427010,2025-12-13 11:45:03.427010,Merchant 23,electronics,Rabat,active,2025-08-01 11:46:47.416889,2025-08-01 11:46:47.416889,3.0,2,1,0,24.0,3,0,0,0.0
order_002708,user_00915,merchant_0083,2025-12-31,3053,MAD,3,approved,2025-12-13,full,Marrakech,suspended,2025-12-13 11:45:03.427010,2025-12-13 11:45:03.427010,Merchant 83,electronics,Marrakech,active,2025-11-14 11:46:47.416889,2025-11-14 11:46:47.416889,3.0,2,1,0,19.0,3,0,0,0.0
order_002709,user_00915,merchant_0075,2025-12-24,1795,MAD,3,rejected,2025-12-13,full,Marrakech,suspended,2025-12-13 11:45:03.427010,2025-12-13 11:45:03.427010,Merchant 75,travel,Marrakech,active,2025-08-11 11:46:47.416889,2025-08-11 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002710,user_00915,merchant_0015,2026-02-05,2448,MAD,3,rejected,2025-12-13,full,Marrakech,suspended,2025-12-13 11:45:03.427010,2025-12-13 11:45:03.427010,Merchant 15,electronics,Casablanca,blocked,2025-10-07 11:46:47.416889,2025-10-07 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002711,user_00915,merchant_0088,2026-01-12,673,MAD,3,approved,2025-12-13,full,Marrakech,suspended,2025-12-13 11:45:03.427010,2025-12-13 11:45:03.427010,Merchant 88,fashion,Marrakech,active,2025-07-22 11:46:47.416889,2025-07-22 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002712,user_00916,merchant_0019,2026-01-12,2607,MAD,3,rejected,2025-12-06,basic,Rabat,active,2025-12-06 11:45:03.427010,2025-12-06 11:45:03.427010,Merchant 19,home,Casablanca,active,2025-08-24 11:46:47.416889,2025-08-24 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002713,user_00917,merchant_0111,2025-11-20,3497,MAD,3,rejected,2025-09-22,full,Rabat,active,2025-09-22 11:45:03.427010,2025-09-22 11:45:03.427010,Merchant 111,travel,Rabat,active,2025-10-27 11:46:47.416889,2025-10-27 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002714,user_00918,merchant_0081,2025-11-12,3420,MAD,3,rejected,2025-10-19,full,Casablanca,suspended,2025-10-19 11:45:03.427010,2025-10-19 11:45:03.427010,Merchant 81,electronics,Rabat,active,2025-09-02 11:46:47.416889,2025-09-02 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002715,user_00918,merchant_0052,2025-10-24,2672,MAD,3,rejected,2025-10-19,full,Casablanca,suspended,2025-10-19 11:45:03.427010,2025-10-19 11:45:03.427010,Merchant 52,electronics,Marrakech,active,2025-08-28 11:46:47.416889,2025-08-28 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002716,user_00918,merchant_0064,2026-01-03,683,MAD,3,approved,2025-10-19,full,Casablanca,suspended,2025-10-19 11:45:03.427010,2025-10-19 11:45:03.427010,Merchant 64,travel,Casablanca,active,2025-08-07 11:46:47.416889,2025-08-07 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002717,user_00919,merchant_0078,2026-03-08,715,MAD,3,approved,2025-12-08,full,Rabat,active,2025-12-08 11:45:03.427010,2025-12-08 11:45:03.427010,Merchant 78,fashion,Casablanca,active,2025-10-27 11:46:47.416889,2025-10-27 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002718,user_00919,merchant_0046,2025-12-21,525,MAD,3,approved,2025-12-08,full,Rabat,active,2025-12-08 11:45:03.427010,2025-12-08 11:45:03.427010,Merchant 46,fashion,Casablanca,active,2025-08-10 11:46:47.416889,2025-08-10 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002719,user_00919,merchant_0084,2026-02-04,2003,MAD,3,rejected,2025-12-08,full,Rabat,active,2025-12-08 11:45:03.427010,2025-12-08 11:45:03.427010,Merchant 84,electronics,Rabat,active,2025-11-05 11:46:47.416889,2025-11-05 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002720,user_00919,merchant_0086,2025-12-25,1379,MAD,3,approved,2025-12-08,full,Rabat,active,2025-12-08 11:45:03.427010,2025-12-08 11:45:03.427010,Merchant 86,travel,Rabat,active,2025-07-30 11:46:47.416889,2025-07-30 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002721,user_00919,merchant_0092,2025-12-13,2057,MAD,3,rejected,2025-12-08,full,Rabat,active,2025-12-08 11:45:03.427010,2025-12-08 11:45:03.427010,Merchant 92,electronics,Marrakech,closed,2025-07-20 11:46:47.416889,2025-07-20 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002722,user_00920,merchant_0100,2026-01-07,1791,MAD,3,approved,2025-11-10,full,Casablanca,active,2025-11-10 11:45:03.427010,2025-11-10 11:45:03.427010,Merchant 100,electronics,Marrakech,active,2025-07-22 11:46:47.416889,2025-07-22 11:46:47.416889,3.0,2,0,1,0.0,2,0,0,0.0
order_002723,user_00920,merchant_0050,2025-12-20,1678,MAD,3,approved,2025-11-10,full,Casablanca,active,2025-11-10 11:45:03.427010,2025-11-10 11:45:03.427010,Merchant 50,home,Casablanca,active,2025-09-01 11:46:47.416889,2025-09-01 11:46:47.416889,3.0,2,1,0,13.0,2,1,0,0.0
order_002724,user_00921,merchant_0007,2025-10-20,3912,MAD,3,rejected,2025-10-18,basic,Casablanca,blocked,2025-10-18 11:45:03.427010,2025-10-18 11:45:03.427010,Merchant 7,home,Casablanca,active,2025-10-09 11:46:47.416889,2025-10-09 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002725,user_00922,merchant_0063,2026-01-04,2205,MAD,3,approved,2025-12-02,full,Rabat,active,2025-12-02 11:45:03.427010,2025-12-02 11:45:03.427010,Merchant 63,travel,Marrakech,active,2025-09-04 11:46:47.416889,2025-09-04 11:46:47.416889,3.0,2,0,1,0.0,2,1,0,0.0
order_002726,user_00922,merchant_0040,2026-01-25,3486,MAD,3,approved,2025-12-02,full,Rabat,active,2025-12-02 11:45:03.427010,2025-12-02 11:45:03.427010,Merchant 40,electronics,Casablanca,active,2025-08-25 11:46:47.416889,2025-08-25 11:46:47.416889,3.0,2,0,1,0.0,2,1,0,0.0
order_002727,user_00922,merchant_0112,2026-01-06,2485,MAD,3,approved,2025-12-02,full,Rabat,active,2025-12-02 11:45:03.427010,2025-12-02 11:45:03.427010,Merchant 112,travel,Rabat,active,2025-11-05 11:46:47.416889,2025-11-05 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002728,user_00922,merchant_0120,2026-01-21,978,MAD,3,approved,2025-12-02,full,Rabat,active,2025-12-02 11:45:03.427010,2025-12-02 11:45:03.427010,Merchant 120,travel,Marrakech,active,2025-08-28 11:46:47.416889,2025-08-28 11:46:47.416889,3.0,2,1,0,7.0,3,0,0,0.0
order_002729,user_00923,merchant_0112,2025-10-23,1046,MAD,3,approved,2025-09-18,full,Marrakech,suspended,2025-09-18 11:45:03.427010,2025-09-18 11:45:03.427010,Merchant 112,travel,Rabat,active,2025-11-05 11:46:47.416889,2025-11-05 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002730,user_00923,merchant_0099,2025-10-13,3827,MAD,3,approved,2025-09-18,full,Marrakech,suspended,2025-09-18 11:45:03.427010,2025-09-18 11:45:03.427010,Merchant 99,electronics,Marrakech,active,2025-07-28 11:46:47.416889,2025-07-28 11:46:47.416889,3.0,1,2,0,4.0,3,0,0,0.0
order_002731,user_00923,merchant_0120,2025-11-05,1384,MAD,3,approved,2025-09-18,full,Marrakech,suspended,2025-09-18 11:45:03.427010,2025-09-18 11:45:03.427010,Merchant 120,travel,Marrakech,active,2025-08-28 11:46:47.416889,2025-08-28 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_002732,user_00923,merchant_0113,2025-10-19,2731,MAD,3,rejected,2025-09-18,full,Marrakech,suspended,2025-09-18 11:45:03.427010,2025-09-18 11:45:03.427010,Merchant 113,travel,Casablanca,active,2025-08-18 11:46:47.416889,2025-08-18 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_002733,user_00924,merchant_0046,2026-03-07,2806,MAD,3,approved,2025-12-14,basic,Marrakech,active,2025-12-14 11:45:03.427010,2025-12-14 11:45:03.427010,Merchant 46,fashion,Casablanca,active,2025-08-10 11:46:47.416889,2025-08-10 11:46:47.416889,3.0,0,1,2,25.0,1,2,0,0.0
order_002734,user_00925,merchant_0005,2025-12-01,2721,MAD,3,approved,2025-09-19,basic,Rabat,active,2025-09-19 11:45:03.427010,2025-09-19 11:45:03.427010,Merchant 5,electronics,Marrakech,active,2025-09-10 11:46:47.416889,2025-09-10 11:46:47.416889,3.0,2,1,0,19.0,2,1,0,0.0
order_002735,user_00925,merchant_0115,2025-12-12,628,MAD,3,approved,2025-09-19,basic,Rabat,active,2025-09-19 11:45:03.427010,2025-09-19 11:45:03.427010,Merchant 115,home,Casablanca,active,2025-08-09 11:46:47.416889,2025-08-09 11:46:47.416889,3.0,1,1,1,22.0,2,1,0,0.0
order_002736,user_00925,merchant_0064,2025-11-23,2174,MAD,3,approved,2025-09-19,basic,Rabat,active,2025-09-19 11:45:03.427010,2025-09-19 11:45:03.427010,Merchant 64,travel,Casablanca,active,2025-08-07 11:46:47.416889,2025-08-07 11:46:47.416889,3.0,2,1,0,3.0,3,0,0,0.0
order_002737,user_00926,merchant_0072,2026-01-11,1493,MAD,3,approved,2025-12-02,full,Marrakech,active,2025-12-02 11:45:03.427010,2025-12-02 11:45:03.427010,Merchant 72,fashion,Marrakech,active,2025-10-14 11:46:47.416889,2025-10-14 11:46:47.416889,3.0,2,1,0,3.0,3,0,0,0.0
order_002738,user_00926,merchant_0066,2026-01-13,3934,MAD,3,rejected,2025-12-02,full,Marrakech,active,2025-12-02 11:45:03.427010,2025-12-02 11:45:03.427010,Merchant 66,fashion,Rabat,active,2025-09-07 11:46:47.416889,2025-09-07 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
